"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
-0.01906,"Bwk","very low",0.48038,45.41,0,0.35128
-0.01925,"Bwk","very low",0.5341,43.98,0,1.60127
-0.01945,"Bwk","very low",0.5533,43.66,0,0.00818
-0.01922,"Bwk","very low",0.54029,48.88,0,0
-0.01865,"Bwk","very low",0.5174,58.94,0,0.00486
-0.0162,"Bwk","very low",0.49548,75.76,0,2.20584
-0.01457,"Bwk","very low",0.5259,79.18,0,0.45687
-0.02034,"Bwk","very low",0.5488,89.94,0,0.12913
-0.0219,"Bwk","low",0.60482,91.29,0,0.16282
-0.02456,"Bwk","very low",1.28865,128.26,0,0.75127
-0.02741,"Bwk","very low",1.37897,140.36,0.02,0.77191
-0.02123,"Bwk","very low",1.45481,149.09,1.97,0.51192
-0.0192,"Bwk","very low",1.4601,170.16,2.34,0.34269
-0.01412,"Bwk","very low",1.43578,198.87,5.7,0.53113
-0.00494,"Bwk","very low",1.43266,216.72,13.82,1.91837
0.00233,"Bwk","very low",1.46248,220.72,13.52,2.02289
0.03449,"Bwk","very low",1.47764,230.03,13.82,2.02289
0.04769,"Bwk","very low",1.4853,245.59,8.47,1.81972
0.03934,"Bsk","very low",1.50714,252.29,37.29,0.87791
0.04469,"Bsk","very low",1.53862,246.07,0,0.50668
0.03346,"Bsk","very low",1.53965,246.14,4.4,0.34174
0.02769,"Bsk","very low",1.53841,243.16,1.03,1.6456
0.02003,"Bsk","very low",1.53778,240.4,0,4.38591
-0.00102,"Bsk","very low",1.53638,239.31,36.44,1.10425
0.01298,"Bsk","very low",1.51096,246.55,0,1.10082
0.02826,"Bsk","very low",1.48246,255.08,0,1.01739
0.0236,"Bsk","very low",1.44734,269.94,40.59,4.07783
-0.01784,"Bsk","very low",1.46942,262.75,35.09,5.51786
0.02129,"Bsk","very low",1.50364,256.15,1.07,2.81742
0.02934,"Bsk","very low",1.4835,279.82,20.56,13.73844
0.05388,"Bsk","very low",1.48718,298.97,78.73,18.19098
0.09021,"Bsk","very low",1.50433,320.55,70.53,38.86503
0.11176,"Bsk","very low",1.54414,336.89,135.72,51.61551
0.19405,"Dwb","very low",1.72073,372.02,8.66,26.18575
0.26141,"Dwb","very low",1.73179,393.76,478.05,42.37246
0.27216,"Dwb","very low",1.7484,406.27,128.18,33.9764
0.3219,"Dwb","very low",1.76773,408.75,153.04,44.05841
0.36343,"Dwb","very low",1.58024,494.69,868.83,53.91392
0.31873,"Dwa","very low",1.81493,465.48,486.16,77.10372
0.33306,"Dwa","very low",2.23112,408.48,981.01,182.85361
-0.02195,"Bwk","very low",-0.06863,75.3,0,0
-0.02182,"Bwk","very low",-0.02921,76.01,0,0
-0.02077,"Bwk","very low",0.0527,67.28,0,0
-0.02153,"Bwk","very low",0.14985,57.04,0,0
-0.02204,"Bwk","very low",0.259,47.82,0,0
-0.02129,"Bwk","very low",0.36197,43.4,1.16,0.08522
-0.02013,"Bwk","very low",0.45144,43.27,4.84,0.51525
-0.01418,"Bwk","very low",0.54232,43.53,9.67,0.97739
-0.01816,"Bwk","very low",0.62112,44.15,0,1.61521
0.02429,"Bwk","very low",0.66961,45.44,94.58,3.05724
-0.0145,"Bwk","very low",0.67509,48.17,0,0.59011
-0.02107,"Bwk","very low",0.65413,54.88,0,0.10988
-0.02023,"Bwk","very low",0.60032,75.63,0,1.39961
-0.01593,"Bwk","very low",0.55689,97.53,0,2.8149
-0.02,"Bwk","very low",0.55926,97.89,0,2.1011
-0.01979,"Bwk","very low",1.57427,160.14,2,0.3537
-0.0208,"Bwk","very low",1.5906,179.56,9.24,1.1224
-0.01163,"Bwk","very low",1.59003,198.06,13.43,2.02289
-0.01601,"Bwk","very low",1.61816,204.66,13.44,2.02289
-0.00693,"Bwk","very low",1.65276,207.44,9.46,1.90135
0.00928,"Bwk","very low",1.67592,210.24,0.31,0.93244
0.01479,"Bwk","very low",1.69708,214.17,0.09,0.76933
0.0197,"Bwk","very low",1.7197,210.79,0.05,0.5512
0.01267,"Bwk","very low",1.73606,205.32,1.3,0.35035
0.02312,"Bsk","very low",1.72356,206.58,3.45,0.64042
0.01882,"Bsk","very low",1.72866,202.24,7.18,0.9547
-0.00864,"Bsk","very low",1.71882,203.48,15.7,0.7657
-0.00394,"Bsk","very low",1.68523,212.82,0,0.56338
0.01068,"Bsk","very low",1.6597,219.55,0,0.29553
0.01169,"Bsk","very low",1.64591,224.98,0,0.85122
0.00227,"Bsk","very low",1.66238,221.1,0,3.87115
0.00085,"Bsk","very low",1.68427,221.64,48.94,2.56679
-0.0224,"Bsk","very low",1.67494,243.34,39.5,2.63526
-0.01345,"Bsk","very low",1.67958,267.06,0.02,5.2837
0.00408,"Bsk","very low",1.71923,284.8,174.08,11.17462
0.048,"Bsk","very low",1.76981,306.66,13.79,4.51037
0.07428,"Bsk","very low",1.8463,328.01,71.63,7.27205
0.12421,"Bsk","very low",1.92553,348.28,337.65,24.22455
0.20699,"Dwb","very low",1.93971,366.93,1.79,16.07033
0.21397,"Dwb","very low",1.92269,373.35,68.89,11.91722
0.23132,"Dwb","very low",1.88165,383.29,258.2,31.00336
0.27388,"Dwb","very low",1.84286,392.8,495.6,30.59262
0.31033,"Dwb","very low",1.7983,407.56,42.4,21.46189
0.35511,"Dwb","very low",1.41825,451.4,190.32,45.98905
0.32456,"Dwb","very low",1.53279,444.28,414.58,87.09127
0.29738,"Dwa","very low",1.82574,422.48,795.73,117.72262
0.31318,"Bsk","medium",2.23491,396.61,1645.07,335.39475
0.33645,"Dwb","very low",2.89884,454.41,7.76,58.18956
-0.02086,"Bwk","very low",0.00482,90.99,0,0
-0.02025,"Bwk","very low",0.03945,94.68,0,0
-0.02064,"Bwk","very low",0.11967,86.26,0.02,0
-0.01878,"Bwk","very low",0.22026,73.96,0,0
-0.01509,"Bwk","very low",0.34632,57.55,0,0
-0.01528,"Bwk","very low",0.47593,45.13,0.58,0.05629
-0.01927,"Bwk","very low",0.57345,42.85,4.76,0.66218
-0.02057,"Bwk","very low",0.65685,44.47,2.4,1.00235
-0.02085,"Bwk","very low",0.72611,47.08,0,1.03587
0.04212,"Bwk","very low",0.77069,49.12,37.83,1.1607
-0.01692,"Bwk","very low",0.76011,58.29,0,0.56738
-0.01626,"Bwk","very low",0.70659,78.14,0,1.13166
-0.00654,"Bwk","very low",1.82538,203.76,0.08,0.47558
0.00294,"Bwk","very low",1.84558,199.86,0.32,0.4974
0.00885,"Bwk","very low",1.88963,183.96,1.81,0.60178
-0.00018,"Bwk","very low",1.89914,176.76,3.31,0.73071
0.00623,"Bwk","very low",1.87952,178.57,4.52,0.36244
-0.00872,"Bwk","very low",1.82616,194.09,0.25,0.20003
-0.01756,"Bsk","very low",1.80858,200.61,0,5.07293
-0.01082,"Bsk","very low",1.81325,200.43,0,11.24595
0.0021,"Bsk","very low",1.83589,200.91,316.48,7.83041
-0.02378,"Bsk","very low",1.86935,207.02,5.63,1.23206
-0.03223,"Bsk","very low",1.88062,230.8,3.03,1.80033
-0.01104,"Bsk","very low",1.9178,253.86,8.39,1.88871
0.05313,"Bsk","very low",1.96672,279.25,11.98,2.19258
0.10328,"Bsk","very low",2.03039,303.14,22.61,3.08843
0.15877,"Bsk","very low",2.06968,329.78,13.49,9.23336
0.15009,"Bsk","very low",2.07819,342.14,53.37,2.95366
0.18353,"Dwb","very low",2.01325,361.36,14.4,8.19008
0.18486,"Dwb","very low",1.94431,372.12,35.74,5.12394
0.21456,"Dwb","very low",1.87196,380.62,178.62,4.53629
0.34552,"Dwb","very low",1.75414,406.36,0,11.26685
0.29753,"Dwb","very low",1.19096,422.51,294.69,44.4218
0.22212,"Dwb","very low",1.33206,399.83,265.84,53.66449
0.21036,"Bsk","very low",1.70601,385.41,5834.02,880.18214
0.29217,"Bsk","medium",2.1135,380.1,793.83,148.53126
0.27856,"Dwa","very low",2.54021,409.2,459.9,88.75546
0.28348,"Dwa","very low",2.70245,438.24,770.56,106.25655
0.31557,"Dwa","very low",2.61679,445.37,199.55,56.87015
-0.01973,"Bwk","very low",0.14459,76.58,1.31,0.1599
-0.02107,"Bwk","very low",0.18774,78.15,1.81,0.17622
-0.02008,"Bwk","very low",0.26847,71.65,5.42,0.63859
-0.01768,"Bwk","very low",0.3577,64.21,0.12,0.04948
-0.01397,"Bwk","very low",0.48801,50.38,0,0
-0.01326,"Bwk","very low",0.56212,52.26,0,0
-0.01513,"Bwk","very low",0.65182,51.24,0,0.00195
-0.01696,"Bwk","very low",0.74411,48.56,0,0.06152
-0.0186,"Bwk","very low",0.80817,50.4,0,0.23628
-0.01928,"Bwk","very low",0.83419,57.21,0,0.73401
-0.01433,"Bwk","very low",0.80745,71.87,0,0.37797
-0.01261,"Bwk","very low",0.76673,84.17,0,0.99483
0.0027,"Bwk","very low",2.03111,171.81,0.14,0.28328
0.01065,"Bwk","very low",2.06277,162.15,0,0.31268
0.00386,"Bwk","very low",2.05406,157.86,0.05,0.20003
-0.0028,"Bwk","very low",2.00998,167.01,0,0.22784
0.00526,"Bwk","very low",1.97699,176.55,0,7.63961
0.00598,"Bwk","very low",1.97296,177.82,0,10.90253
0.00608,"Bsk","very low",1.97365,185.6,11.5,7.05477
-0.00246,"Bsk","very low",2.02079,186.44,6.4,0.92495
-0.00717,"Bsk","very low",2.01481,216.32,4.49,0.71232
0.0069,"Bsk","very low",2.05329,237.51,4.89,0.64804
0.06748,"Bsk","low",2.10031,260.23,5.59,1.18358
0.104,"Bsk","very low",2.13697,286.33,44.35,2.31506
0.0964,"Bsk","very low",2.14627,312.68,0.09,2.70777
0.12648,"Bsk","very low",2.11529,335.54,0,3.08859
0.19214,"Dwb","very low",2.05671,349.71,5.36,4.30077
0.20823,"Dwb","very low",1.96765,364.09,38.3,5.29009
0.17479,"Dwb","very low",1.85156,381.71,17.77,2.68911
0.25439,"Dwb","very low",1.70964,402.25,2.23,3.34245
0.35765,"Dwc","very low",1.51371,431.62,0,2.85784
0.44104,"Dwc","very low",1.23726,469.67,48.07,8.27387
0.41533,"Dwc","very low",0.98911,473.65,245.54,18.66653
0.3218,"Dwb","very low",0.89522,439.78,177.21,23.80949
0.24587,"Dwb","very low",1.07975,403.49,140.02,40.61575
0.24523,"Bsk","very low",1.47588,393.74,541.92,63.76329
0.24624,"Bsk","very low",1.89261,389.08,425.67,82.2105
0.32871,"Bsk","very low",2.18363,394.79,514.33,61.83967
0.22703,"Bsk","very low",2.20954,418.16,532.08,72.98409
0.29489,"Dwa","very low",2.04316,427.45,232.69,61.17705
0.3757,"Bsk","very low",1.93744,431.23,246.25,39.19369
0.37487,"Dwa","very low",1.96922,442.2,576.64,64.08082
-0.02015,"Bwk","very low",0.20732,76.44,0.8,0.21424
-0.02275,"Bwk","very low",0.25002,72.77,1.8,0.21703
-0.01636,"Bwk","very low",0.32226,66.44,6.96,0.7335
-0.01746,"Bwk","very low",0.4302,53.53,8.27,1.25107
-0.01438,"Bwk","very low",0.49346,54.41,5.87,1.05728
-0.01375,"Bwk","very low",0.57924,48.98,0.58,0.33893
-0.01682,"Bwk","very low",0.62269,58.36,0,0.00016
-0.01049,"Bwk","very low",0.67799,68.75,0,0.00332
-0.01149,"Bwk","very low",0.78109,59.99,0,0.00794
-0.01582,"Bwk","very low",0.82138,65.79,0,0.01676
0.04485,"Bwk","very low",2.15392,174.08,0,0.19971
0.03185,"Bwk","very low",2.15909,165.57,2.21,0.3119
0.00626,"Bwk","very low",2.15444,156.79,1.49,0.23446
0.02451,"Bwk","very low",2.12246,163.06,0,0.89342
0.02339,"Bwk","very low",2.10234,168.3,0.01,2.94335
0.01147,"Bsk","very low",2.09252,177.45,65.19,2.18483
0.01196,"Bsk","very low",2.11309,184.25,2.04,1.67038
0.00887,"Bsk","very low",2.12354,204.95,4.49,0.63737
0.0277,"Bsk","very low",2.15482,225.55,6.45,0.85945
0.06274,"Bsk","low",2.18187,251.2,6.59,0.9769
0.06442,"Bsk","low",2.20013,275.81,6.74,0.9769
0.07515,"Bsk","low",2.18281,302.9,3.22,1.44149
0.11233,"Bsk","very low",2.1367,325.26,3.57,2.28131
0.14993,"Dwb","very low",2.06352,342.31,22.69,2.64956
0.21152,"Dwb","very low",1.96209,358.86,59.34,2.56892
0.21452,"Dwb","very low",1.83998,374.58,56.68,5.90569
0.22469,"Dwb","very low",1.70132,388.27,25.26,1.94381
0.26867,"Dwb","very low",1.53929,397.17,58.82,3.85632
0.38742,"Dwb","very low",1.2844,422.15,0,15.00882
0.37159,"Dwb","very low",1.02505,436.76,24.92,15.39341
0.30813,"Dwb","very low",0.89438,429.48,83.04,22.92862
0.23841,"Dwb","very low",1.03709,406.31,143.08,40.41816
0.23255,"Bsk","very low",1.35106,392.18,1157.17,54.12065
0.15779,"Bsk","very low",1.58303,398.82,17.26,36.74921
0.21846,"Bsk","very low",1.73037,392.98,206.5,39.17268
0.22203,"Bsk","very low",1.64034,408.51,300.41,53.06522
0.25606,"Bsk","very low",1.42371,416.97,851.94,47.15291
0.32461,"Bsk","very low",1.31755,428.51,153.11,42.05759
0.31926,"Dwa","very low",1.43102,441.11,115.95,30.58038
0.29219,"Dwa","very low",1.72911,441.84,393.81,49.89364
0.32662,"Dwa","very low",2.17069,433.43,298.56,62.44272
-0.01397,"Bwk","very low",0.32731,61.1,1.01,0.21494
-0.01548,"Bwk","very low",0.38108,56.61,2.96,0.52462
0.04731,"Bwk","very low",2.25139,169.25,3.06,0.8482
0.01025,"Bwk","very low",2.29364,147,5.38,1.0376
-0.0029,"Bwk","very low",2.25963,151.63,12.8,0.81741
0.00844,"Bwk","very low",2.22171,160.42,0,1.34871
0.02594,"Bsk","very low",2.19121,174.14,0.15,1.49762
0.00664,"Bsk","very low",2.20699,178.14,0.32,1.72275
0.0345,"Bsk","very low",2.19123,204.7,1.39,1.80606
0.02379,"Bsk","low",2.22861,218.35,1.56,0.9858
0.05906,"Bsk","low",2.24273,244.61,2.96,0.88553
0.08865,"Bsk","low",2.25459,264.55,4.22,0.95165
0.11802,"Bsk","very low",2.23372,284.82,0.03,0.74068
0.15699,"Bsk","very low",2.15362,313.63,4.4,1.03203
0.15879,"Dwb","very low",2.04469,341.07,11.07,1.67293
0.22772,"Dwb","very low",1.92051,364.87,2.71,1.29945
0.20972,"Dwb","very low",1.81447,372.16,37.79,6.86524
0.27633,"Dwb","very low",1.69531,378.56,61.38,11.90953
0.33734,"Dwb","very low",1.51552,402.73,1.07,2.27832
0.31405,"Dwb","very low",1.34782,399.83,493.11,79.05757
0.26618,"Dwb","very low",1.15592,390.98,135.24,11.71592
0.26745,"Dwb","very low",1.03439,383.3,33.48,22.14431
0.23287,"Dwb","very low",1.07435,382.76,227.19,34.4259
0.13177,"Bsk","very low",1.24353,382.48,0.36,54.62275
0.06028,"Bsk","very low",1.36072,392.8,93.65,40.97659
0.05218,"Bsk","very low",1.39757,394.74,15.11,8.12971
0.06974,"Bsk","very low",1.29397,401.99,95.67,20.22957
0.10414,"Bsk","very low",1.11706,409.64,40.65,65.00246
0.17074,"Bsk","very low",1.07283,415.11,167.85,56.99411
0.14742,"Dwa","very low",1.21145,420.86,57.98,24.44398
0.14147,"Dwa","very low",1.48161,429.51,75.03,21.8276
0.16621,"Dwa","very low",2.03035,434.28,54.24,28.40338
0.27399,"Dwa","very low",2.72339,442.11,521.43,19.16216
0.37286,"Dwa","very low",3.23558,447.08,108.78,41.39805
0.40279,"Dwa","very low",3.42604,449.77,275.43,49.76632
-0.00224,"Bwk","very low",2.36652,147.49,485.39,82.07077
0.01209,"Bwk","low",2.33403,153.2,3.33,1.18982
0.02469,"Bwk","low",2.29851,165.51,2.79,0.51358
0.01524,"Bsk","low",2.27792,179.06,0.75,2.30441
0.00012,"Bsk","low",2.26323,199.37,0,3.11338
0.02787,"Bsk","low",2.27202,222.92,0,3.03705
0.05474,"Bsk","low",2.29552,241.85,0,3.10418
0.08852,"Bsk","very low",2.26594,273,0,1.36913
0.15541,"Bsk","very low",2.23997,286.28,35.25,0.75816
0.16669,"Bsk","very low",2.17221,301.45,1.6,0.83354
0.17873,"Bsk","very low",2.03211,335.89,6.73,2.43007
0.2314,"Dwb","medium",1.89854,360.73,0.12,1.00576
0.3192,"Dwb","medium",1.7915,367.93,0.03,0.61039
0.3564,"Dwb","very low",1.64735,388.56,15.53,3.20033
0.41744,"Dwc","very low",1.46439,418.96,4.46,1.48279
0.42019,"Dwb","very low",1.26483,442.18,63.45,5.74415
0.29278,"Dwb","very low",1.18021,398.25,747.48,61.82986
0.22236,"Dwb","very low",1.05808,389.95,46.6,46.00314
0.21317,"Bsk","very low",1.03133,389.86,586.9,42.63859
0.17746,"Bsk","very low",1.10846,396.76,108.69,15.30488
0.18257,"Bsk","very low",1.21618,392.2,91.51,12.84063
0.1982,"Bsk","very low",1.24862,393.54,2.45,10.13246
0.19384,"Bsk","very low",1.208,397.06,161.91,16.88593
0.23541,"Bsk","very low",1.1536,399.23,76.89,48.30827
0.16051,"Bsk","very low",1.18447,401.99,782.2,56.88284
0.20365,"Bsk","very low",1.31978,405.07,642.34,47.02501
0.15401,"Bsk","very low",1.53717,411.51,16.41,15.32999
0.17218,"Dwa","very low",1.9321,421.16,60.68,14.98267
0.20225,"Dwa","very low",2.46655,434.91,243.78,49.93674
0.28343,"Dwa","very low",2.91174,448.39,360.1,54.39233
0.36924,"Dwa","very low",3.1439,460.18,41.69,49.01145
0.02635,"Bwk","low",2.42106,167.42,0.66,1.83194
0.00908,"Bwk","low",2.39573,163.17,3.65,0.5834
0.00011,"Bwk","low",2.38949,161.15,4.26,0.6457
-0.00636,"Bsk","low",2.38396,168.74,2.98,0.61468
-0.00208,"Bsk","low",2.35983,191.09,105.52,1.85378
0.0132,"Bsk","low",2.33858,225.14,0,2.85769
0.04008,"Bsk","low",2.36501,238.2,0,1.66932
0.09384,"Bsk","very low",2.31366,270.31,0,3.47131
0.18357,"Bsk","very low",2.22095,302.56,235.03,7.94301
0.23888,"Bsk","very low",2.14646,311.27,0.14,11.63703
0.20275,"Bsk","medium",2.03857,323.93,80.35,26.66043
0.23492,"Bsk","medium",1.92964,332.6,1425.66,121.62248
0.31079,"Dwb","medium",1.78128,360.13,0.2,1.27733
0.36279,"Dwb","medium",1.6164,394.07,0,1.21263
0.44224,"Dwc","very low",1.43977,427.37,0,4.38867
0.44139,"Dwc","very low",1.27124,447.31,207.74,14.2238
0.32653,"Dwb","very low",1.21977,408.07,335.34,74.2405
0.24114,"Dwb","very low",1.13169,395.54,236.04,26.8321
0.28911,"Dwb","very low",1.03365,418.31,127.57,16.64591
0.23351,"Dwb","very low",1.05711,427.42,114.06,12.62108
0.20151,"Bsk","very low",1.16363,411.22,472.68,28.81426
0.20299,"Bsk","very low",1.25592,395.68,143.35,27.28572
0.22568,"Bsk","very low",1.28221,393.95,184.6,13.44079
0.28494,"Bsk","very low",1.31764,391.85,476.51,28.55121
0.33372,"Bsk","very low",1.41827,389.7,388.96,72.77444
0.32521,"Bsk","very low",1.54217,390.74,1302.14,107.06806
0.32647,"Bsk","very low",1.64506,394.35,373.02,46.51369
0.32829,"Dwa","very low",1.8407,402.47,1288.04,139.60905
0.18952,"Dwa","very low",2.17189,420.49,40.87,31.24117
0.22956,"Dwa","very low",2.53894,445.54,105.15,14.28434
0.29713,"Dwa","very low",2.80947,468.25,121.6,28.78881
0.41825,"Dwa","very low",2.90162,490.19,850.35,83.04791
0.01133,"Bwk","low",2.55228,170.55,20.25,0.19673
0.00712,"Bwk","low",2.48859,170.5,0,0.19673
0.03468,"Bsk","low",2.41379,185.44,0.33,0.23136
0.04352,"Bsk","low",2.38736,191.73,2.05,0.48865
0.04065,"Bsk","low",2.4027,192.59,0.52,0.74474
0.04318,"Bsk","low",2.43533,197.78,35.17,1.03204
0.04751,"Bsk","low",2.45436,214.68,0,1.29082
0.05681,"Bsk","very low",2.43779,238.37,0,0.47639
0.10105,"Bsk","very low",2.34648,275.48,3.75,1.83237
0.17067,"Bsk","very low",2.22999,309.07,1.07,8.79823
0.19232,"Bsk","very low",2.12195,322.85,11.2,11.19925
0.16396,"Bsk","medium",2.04642,316.26,34.05,30.57317
0.23912,"Bsk","medium",1.91974,331.77,353.92,48.27599
0.32589,"Dwb","medium",1.7571,367.21,4.34,0.82201
0.29611,"Dwb","high",1.62958,389.04,0,1.49942
0.37061,"Dwb","very low",1.49367,413.95,39.57,2.68503
0.40276,"Dwc","very low",1.35635,436.86,25.33,8.94476
0.36453,"Dwb","very low",1.29863,424.02,255.19,28.00972
0.27044,"Dwb","very low",1.20795,435.31,38.3,19.72763
0.36028,"Dwb","very low",1.12025,460.47,45.87,10.2918
0.33955,"Dwb","very low",1.17628,439.25,569.92,88.03677
0.26291,"Bsk","very low",1.26486,416.83,531.47,87.33183
0.20944,"Dwa","very low",1.34093,408.78,653.25,86.98384
0.1848,"Bsk","very low",1.39836,399.37,222.67,77.07449
0.23737,"Bsk","very low",1.46589,387.01,112.44,8.34073
0.22364,"Bsk","very low",1.5523,384.3,324.23,49.53175
0.33455,"Bsk","very low",1.63945,381.46,607.28,134.24166
0.30971,"Bsk","very low",1.65711,383.94,272.83,49.91245
0.34902,"Bsk","very low",1.7266,391.01,4625.94,407.86195
0.35979,"Dwa","very low",1.92604,409.22,943.96,388.27694
0.268,"Dwa","very low",2.21349,439.63,782.79,65.41939
0.33891,"Dwa","very low",2.45671,469.48,525.67,42.31564
0.03558,"Bwk","low",2.56598,190.02,0,0.19673
0.01381,"Bwk","low",2.49803,186.97,0,0.19673
0.02973,"Bsk","low",2.41268,204,0,0.19673
0.04211,"Bsk","low",2.38436,212.31,0,0.36501
0.06436,"Bsk","low",2.39616,219.42,0,0.79246
0.06872,"Bsk","low",2.44354,223.28,0,0.78692
0.06393,"Bsk","very low",2.48043,235.3,0,0.60223
0.08591,"Bsk","very low",2.47423,248.4,0,0.41785
0.12649,"Bsk","very low",2.38667,271.2,3.17,0.48451
0.12316,"Bsk","very low",2.26341,296.85,5.82,0.93932
0.16308,"Bsk","medium",2.13368,317.37,0.78,1.72612
0.1398,"Bsk","medium",2.04951,313.13,34.54,5.55714
0.20568,"Bsk","medium",1.94432,322.03,25.2,6.86786
0.25999,"Bsk","high",1.79627,355.05,45.25,1.52112
0.24183,"Dwb","high",1.67675,380.63,0,1.15679
0.22315,"Dwb","high",1.58934,396.02,0,1.44559
0.33185,"Dwb","high",1.49191,420.15,0,9.0589
0.41759,"Dwc","high",1.38961,455.42,0.66,16.83676
0.38619,"Dwb","very low",1.34848,467.9,68,13.10202
0.39262,"Dwb","very low",1.34003,474.8,21.16,13.03042
0.33808,"Dwb","very low",1.42253,441.02,344.77,45.33572
0.32516,"Dwb","very low",1.40357,448.28,332.22,52.60522
0.26283,"Dwa","very low",1.47532,418.74,197.2,27.5193
0.14617,"Dwa","very low",1.49397,408.59,42.43,11.42822
0.18025,"Bsk","very low",1.52566,393.11,65.69,7.38912
0.26844,"Bsk","medium",1.56882,383.9,7.32,7.82436
0.25591,"Bsk","very low",1.60099,378.77,102.63,45.32638
0.31564,"Bsk","very low",1.60333,380.33,638.11,37.05846
0.33618,"Bsk","very low",1.63781,388.63,252.83,68.36053
0.35649,"Bsk","very low",1.76672,406.67,476.73,66.42396
0.36528,"Dwa","very low",1.94857,433.49,415.04,69.79194
0.31854,"Dwa","very low",2.11004,462.99,547.44,84.39467
0.04243,"Bwk","low",2.58157,190.81,0,0.19673
0.03686,"Bsk","low",2.48799,197.56,0,0.19673
0.035,"Bsk","low",2.42337,201.39,0,0.19673
0.0614,"Bsk","low",2.36582,222.75,0,0.38727
0.07255,"Bsk","low",2.36644,237.17,0.31,0.79177
0.07314,"Bsk","very low",2.4226,240.21,0.28,0.7458
0.10235,"Bsk","very low",2.43948,259.04,0.04,0.72295
0.11801,"Bsk","very low",2.42382,272.39,0.55,0.72233
0.19061,"Bsk","very low",2.33429,290.09,4.21,0.75971
0.13508,"Bsk","very low",2.26083,289.87,6.04,0.92756
0.15431,"Bsk","very low",2.16881,292.69,2.36,1.3111
0.18473,"Bsk","medium",2.06281,303.14,30.27,3.72961
0.16434,"Bsk","medium",1.96704,314.17,2.22,1.25811
0.2204,"Bsk","high",1.86509,334.8,19.62,1.5596
0.1914,"Bsk","high",1.76446,363.51,0,0.68329
0.22281,"Dwb","high",1.68498,390.87,0.85,1.877
0.32279,"Dwb","high",1.63645,414.03,259.96,16.79684
0.43147,"Dwb","high",1.58333,453.23,0,13.87668
0.45804,"Dwb","high",1.54343,487.23,45.99,2.30848
0.44443,"Dwb","very low",1.55444,497.05,44.07,5.87328
0.36827,"Dwb","very low",1.63429,465.33,94.91,32.86829
0.35844,"Dwb","very low",1.6069,462.37,135.31,11.3805
0.23775,"Dwa","very low",1.6201,428.04,43.53,7.12351
0.21264,"Dwa","very low",1.5679,419.84,49.26,10.24348
0.261,"Bsk","medium",1.5422,403.79,128.69,21.09568
0.23372,"Bsk","medium",1.55317,386.09,134.53,7.68323
0.20245,"Bsk","very low",1.56041,381.04,127.15,22.05855
0.20925,"Bsk","very low",1.56366,383.31,0,24.86099
0.30456,"Bsk","very low",1.59233,391.14,6.06,31.05771
0.26119,"Dwa","very low",1.67787,409.35,5.31,52.84924
0.31661,"Dwa","very low",1.76707,431.72,239.62,65.24213
0.38674,"Dwa","very low",1.835,452.93,916.69,115.96412
0.09436,"Bsk","low",2.45695,205.1,0.42,0.20115
0.06272,"Bsk","low",2.39466,205.98,0.07,0.20133
0.17066,"Bsk","very low",2.29005,303.81,3.81,0.69446
0.18594,"Bsk","very low",2.2332,309.62,4.6,0.68497
0.18749,"Bsk","very low",2.15687,314.22,6.39,0.79102
0.1576,"Bsk","very low",2.10376,305.04,6.32,1.55997
0.1237,"Bsk","medium",2.05735,296.25,0.64,0.6084
0.12843,"Bsk","medium",1.98852,305,0,0.69929
0.12745,"Bsk","high",1.89627,333.76,0,1.33867
0.17178,"Dwb","high",1.82208,366.87,0,0.40049
0.23581,"Dwb","high",1.81306,383.81,0,1.34117
0.27699,"Dwb","high",1.82992,402.23,4.55,2.76555
0.32631,"Dwb","high",1.83406,433.62,3.16,2.9978
0.35335,"Dwb","high",1.83769,461.15,73.5,2.96482
0.45057,"Dwb","high",1.80991,487.2,0,3.09216
0.44529,"Dwc","very low",1.77393,501.41,0,14.05296
0.35306,"Dwb","very low",1.79576,461.55,0,6.38422
0.28804,"Dwb","very low",1.72088,450.68,55.44,7.37481
0.28845,"Dwb","medium",1.61059,448.54,81.22,15.53842
0.2661,"Dwa","medium",1.57545,414.05,700.27,84.791
0.31266,"Bsk","medium",1.54907,396.56,100.18,34.79482
0.23742,"Bsk","medium",1.5568,387.79,308.78,16.95423
0.20156,"Bsk","very low",1.56705,390.3,215.77,15.89253
0.39545,"Dwa","very low",1.7056,432.52,221.28,44.02765
0.22617,"Dwc","very low",2.11917,323.62,4.42,0.68497
0.24093,"Dwc","very low",2.05965,326.48,4.18,0.89829
0.19263,"Bsk","medium",2.00818,324.46,0,1.07714
0.1554,"Bsk","medium",2.00961,303.45,0,0.86246
0.09783,"Bsk","medium",1.99084,300.7,16.74,0.40905
0.1353,"Bsk","medium",1.93314,327.88,23.7,0.809
0.17907,"Bsk","medium",1.91521,353.94,0,14.45571
0.24914,"Dwb","medium",1.96122,370.3,0,7.08627
0.28446,"Dwb","high",2.01582,394.23,5.88,0.69804
0.3359,"Dwb","high",2.08778,412.03,9.06,1.42835
0.37429,"Dwb","high",2.09892,441.66,1.45,4.14668
0.4388,"Dwb","high",2.05449,470.96,0,3.8863
0.43268,"Dwb","very low",1.96473,491.76,0.4,3.31124
0.4133,"Dwb","very low",1.88342,485.23,35.98,5.56213
0.35563,"Dwb","medium",1.7833,477.88,1.05,9.9285
