"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
-0.01979,"Bwk","low",0.72111,129.54,0,0.64709
-0.02502,"Bwk","low",0.78506,127.09,0,0.64709
-0.00452,"Bwk","low",0.85648,118.91,0,0.64509
0.01458,"Bwk","low",0.87208,126.19,10.13,2.12392
-0.01886,"Bwk","very low",0.87971,133.39,2.04,43.79578
0.11812,"Bwk","very low",0.87719,143.07,629.42,109.55378
0.03452,"Bwk","very low",0.83322,167.55,0,10.33972
-0.02635,"Bwk","very low",0.81059,179.05,145.19,5.55456
0.00826,"Bwk","very low",0.77572,192.23,0.86,1.74669
0.01962,"Bwk","very low",0.69855,220.19,0.12,1.19087
0.03734,"Bwk","very low",0.64704,234.7,1.78,0.76211
0.06648,"Bsk","very low",0.59272,256.08,0,3.41217
0.08722,"Bsk","very low",0.58854,270.64,0,9.54867
0.08164,"Bsk","very low",0.61083,291.5,16,8.39236
0.07553,"Bsk","high",0.6789,305.09,34.7,10.52156
0.1491,"Bsk","high",0.75443,317.93,56.34,4.7062
0.18515,"Bsk","high",0.81075,331.9,45.48,19.94246
0.31554,"Bsk","high",0.84057,348.16,266.29,48.66413
0.31921,"Bsk","high",0.85408,365.23,1585.39,461.70558
0.37049,"Bsk","high",0.85875,381.14,156.9,56.26004
0.41274,"Bsk","low",0.86191,394,178.64,69.87741
0.39853,"Bsk","low",0.86342,404.03,201.56,85.76366
0.39229,"Bsk","low",0.86529,410.66,142.75,102.78597
0.33033,"Bsk","very low",0.86685,415.58,256.61,131.40755
0.31224,"Bsk","very low",0.8649,421.54,89.56,66.92978
0.33288,"Dwb","very low",0.85114,432.87,838.99,98.65021
0.22799,"Dwb","very low",0.78649,465.15,3.12,97.65223
0.24868,"Dwb","very low",0.78392,461.6,56.71,17.10718
0.28167,"Dwb","very low",0.84202,435.91,116.43,23.84086
0.22371,"Dwb","very low",0.82365,451.02,74.44,42.11751
0.21136,"Dwb","very low",0.86199,444.96,177.31,37.17656
0.26436,"Bsk","very low",1.001,411.83,99.03,83.90025
0.24255,"Dwb","very low",0.95283,447.55,47.9,48.07364
-0.0213,"Bwk","very low",-0.22556,121.25,0.35,0.15338
-0.02227,"Bwk","very low",-0.17796,103.39,0.06,0.07232
-0.0178,"Bwk","very low",-0.15345,100.82,0,0
-0.01755,"Bwk","very low",-0.12976,99.4,0,0
-0.01893,"Bwk","very low",-0.09859,94.67,0,0
-0.02026,"Bwk","very low",-0.06278,87.98,0,0
-0.01854,"Bwk","very low",-0.03209,84.45,0,0
-0.01672,"Bwk","very low",-0.0077,84.22,0,0
-0.0151,"Bwk","very low",0.00952,87.48,0,0
-0.01574,"Bwk","very low",0.02864,91.59,0,0.05351
-0.01672,"Bwk","very low",0.0535,94.01,0,0.04625
-0.01823,"Bwk","very low",0.08584,94.79,0,0.12997
-0.01889,"Bwk","very low",0.11357,97.17,0,0.13017
-0.01727,"Bwk","very low",0.13843,101,0,0.15575
-0.01813,"Bwk","very low",0.14125,114.7,0.09,0.17912
-0.02321,"Bwk","very low",0.15331,123.96,0.23,0.20478
-0.02213,"Bwk","very low",0.15473,139.47,0.56,0.19385
-0.02222,"Bwk","very low",0.13607,164.8,0.04,0.19575
-0.01457,"Bwk","very low",0.19364,155.49,0,0.12401
-0.00509,"Bwk","very low",0.2704,141.84,0,0.12401
0.00104,"Bwk","low",0.34887,131.3,0,0.19341
0.00011,"Bwk","low",0.40758,135.27,0,0.2517
0.0128,"Bwk","low",0.4618,146.66,0,0.25381
-0.00457,"Bwk","low",0.52265,158.98,0,0.25381
-0.0151,"Bwk","low",0.57237,174.77,0,0.27283
-0.01413,"Bwk","low",0.66979,166.86,3.15,0.62869
-0.00938,"Bwk","low",0.76039,154.81,0,0.64709
0.00263,"Bwk","low",0.85445,138.33,32.05,0.64709
0.12766,"Bwk","very low",0.92702,126.68,6.99,1.77927
0.14865,"Bwk","very low",0.94358,132.56,48.69,5.65473
0.18432,"Bwk","very low",0.94906,140.26,258.77,27.29329
0.21256,"Bwk","very low",0.93559,152.43,62.02,35.52137
0.00483,"Bwk","very low",0.9036,168.88,0.73,5.05849
0.00024,"Bwk","very low",0.86008,186.8,9.84,2.68867
0.00479,"Bwk","very low",0.80327,207.19,6.61,2.0139
0.01856,"Bwk","very low",0.7556,222.42,8.2,3.68799
0.0198,"Bsk","very low",0.72556,233.76,0.78,5.18763
0.08851,"Bsk","very low",0.72407,248.53,1220.77,18.41281
0.25482,"Bsk","very low",0.77009,265.03,298.99,98.24541
0.31441,"Bsk","very low",0.84108,281.36,22.29,57.00647
0.2835,"Bsk","very low",0.89676,299.7,22.84,20.20949
0.31916,"Bsk","very low",0.92595,317.17,200.49,54.03687
0.24305,"Bsk","very low",0.92931,335.64,12786.43,1558.47784
0.2421,"Bsk","very low",0.91263,358.79,4602.8,1868.18283
0.26574,"Bsk","very low",0.86864,390.5,118.28,118.28439
0.32784,"Bsk","low",0.87244,399.65,1618.12,302.18703
0.35123,"Bsk","low",0.87967,407.14,212.17,97.24183
0.41176,"Bsk","very low",0.9245,395.34,556.61,80.4502
0.44919,"Bsk","very low",0.92739,400.71,267.08,120.08542
0.42368,"Bsk","very low",0.93096,405.11,334.68,109.24257
0.32125,"Bsk","very low",0.93522,407.69,252.61,129.08583
0.27353,"Dwb","very low",0.91255,419.02,88.07,58.23636
0.27886,"Dwb","very low",0.8377,450.08,0.01,30.38512
0.30706,"Dwb","very low",0.82454,453.26,647.13,138.65773
0.3678,"Dwb","very low",0.95618,398.67,89.81,70.63969
0.23994,"Dwb","very low",0.94226,413.53,82.1,36.91708
0.21167,"Dwb","very low",0.98189,405.39,66.18,87.96962
0.27143,"Bsk","very low",1.01633,402.62,140.07,65.24126
0.26875,"Dwb","very low",0.95587,445.03,95.82,37.30683
0.28194,"Dwb","very low",0.94281,467.31,101.06,41.86907
0.27559,"Bsk","very low",1.01483,450.87,72.14,13.18289
-0.02038,"Bwk","very low",-0.17444,88.38,0,0
-0.02006,"Bwk","very low",-0.15893,92.98,0,0
-0.02053,"Bwk","very low",-0.12599,90.96,0,0
-0.01997,"Bwk","very low",-0.08609,86.02,0,0
-0.01883,"Bwk","very low",-0.04553,80.36,0,0
-0.01701,"Bwk","very low",-0.00661,75.39,0,0
-0.01703,"Bwk","very low",0.0199,75.1,0,0
-0.01659,"Bwk","very low",0.043,76.33,0,0
-0.0159,"Bwk","very low",0.06359,79.18,0,0
-0.02035,"Bwk","very low",0.08433,82.86,0,0.16355
-0.02129,"Bwk","very low",0.10476,87.39,0,0.15411
-0.02169,"Bwk","very low",0.12606,91.87,0,0.12401
-0.02111,"Bwk","very low",0.14927,96.04,0,0.12401
-0.0232,"Bwk","very low",0.18533,95.46,0,0.12401
-0.02201,"Bwk","very low",0.20936,101.24,0,0.12401
-0.01209,"Bwk","very low",0.20488,120.43,0,0.12401
-0.01482,"Bwk","very low",0.20952,136.63,0,0.12401
-0.01233,"Bwk","very low",0.24644,139.76,0,0.12401
-0.01249,"Bwk","very low",0.3132,133.41,0,0.12607
-0.01717,"Bwk","low",0.3989,123.38,0,0.15964
-0.01597,"Bwk","low",0.46847,124.28,0,0.16684
0.00298,"Bwk","low",0.55258,123.85,0,0.18378
0.00889,"Bwk","low",0.60903,136.22,0,0.21914
-0.00329,"Bwk","low",0.64507,158.24,4.49,0.54343
-0.00597,"Bwk","low",0.7274,157.7,0.07,0.64709
0.00444,"Bwk","low",0.75653,176.5,0.01,0.6592
0.00794,"Bwk","very low",0.80129,185.61,5.5,1.25235
0.02248,"Bwk","very low",0.96781,135.68,9.04,2.57068
0.16557,"Bwk","very low",1.00945,133.81,171.39,42.72007
0.33551,"Bwk","very low",1.01994,140.48,248.41,91.26551
0.37345,"Bwk","very low",1.01249,151.28,433.05,90.71827
0.20888,"Bwk","very low",0.98954,165.45,2903.07,722.43767
0.09164,"Bwk","very low",0.96358,178.41,21.19,9.06731
0.05674,"Bwk","very low",0.92723,193.57,18.14,6.13278
0.01778,"Bwk","very low",0.88992,208.16,10.35,1.40594
0.0626,"Bwk","very low",0.85924,223.07,22.91,13.1066
0.20478,"Bsk","very low",0.85917,238.5,278.11,84.00199
0.04292,"Bsk","very low",0.83364,291.44,4.64,161.65856
0.09043,"Bsk","very low",0.85491,332.26,111.82,13.36745
0.13064,"Bsk","very low",0.87824,361.28,3.68,12.58599
0.16195,"Bsk","very low",0.90931,365.04,75.42,15.97529
0.15181,"Bsk","very low",0.96305,351.08,94.14,1979.31792
0.14815,"Bsk","very low",0.88929,390.07,23.16,106.36578
0.17585,"Bsk","very low",0.837,418.48,4.95,7.15583
0.18535,"Dwb","low",0.80349,443.37,4.55,50.63764
0.27821,"Dwb","low",0.74457,479.17,25.76,43.31168
0.2792,"Dwb","very low",0.85026,436.66,599.88,153.56074
0.31349,"Bsk","very low",0.92892,410.46,131.02,132.6495
0.30501,"Bsk","very low",0.93919,410.25,4490.45,210.45747
0.21909,"Bsk","very low",0.99778,385.79,11511.35,3439.60246
0.34502,"Bsk","very low",1.00364,384.2,41.68,108.81165
0.24642,"Bsk","very low",0.95016,406.87,97.67,56.89989
0.28285,"Dwb","very low",0.86102,447.21,4.39,33.07398
0.21123,"Dwb","very low",0.90256,429.95,189.92,39.75916
0.22231,"Dwb","very low",0.93305,422.15,59.49,46.8763
0.1928,"Dwb","very low",0.98442,405.32,866.69,116.47963
0.19647,"Bsk","very low",1.03622,392.72,138.77,50.35991
0.18388,"Dwb","very low",1.01785,414.67,125.69,30.77797
0.18017,"Bsk","very low",1.08233,402.61,41.48,40.81901
-0.02105,"Bwk","very low",-0.14183,71.17,0,0
-0.02116,"Bwk","very low",-0.11525,73.11,0,0.00909
-0.02137,"Bwk","very low",-0.07168,70.25,0,0.02143
-0.02142,"Bwk","very low",-0.02515,66.68,0,0.02525
-0.00735,"Bwk","very low",0.01449,63.16,0,0.03364
-0.01646,"Bwk","very low",0.04578,62.56,0,0.03441
-0.01735,"Bwk","very low",0.06675,64.73,0,0.01194
-0.01603,"Bwk","very low",0.08131,69.17,0,0
-0.01729,"Bwk","very low",0.09046,75.64,0,0
-0.01781,"Bwk","very low",0.09262,85.62,0,0.01756
-0.01752,"Bwk","very low",0.08705,101.21,0,0.05541
-0.01903,"Bwk","very low",0.10333,108.04,0,0.12401
-0.01814,"Bwk","very low",0.126,112.46,0,0.12401
-0.0176,"Bwk","very low",0.16242,112.02,0,0.12401
-0.01788,"Bwk","very low",0.21007,107.51,0,0.12401
-0.01757,"Bwk","very low",0.24351,111.29,0,0.12401
-0.02077,"Bwk","very low",0.2729,118.57,0,0.12401
-0.01494,"Bwk","very low",0.3075,125.54,0,0.12401
-0.01378,"Bwk","very low",0.35812,129.27,0,0.13683
-0.01739,"Bwk","low",0.43105,127.08,0,0.16282
-0.0101,"Bwk","low",0.50026,129.8,0,0.16282
-0.00852,"Bwk","low",0.59009,127.44,0,0.16282
-0.00387,"Bwk","low",0.69564,121.34,9.22,0.16282
-8e-05,"Bwk","low",0.76062,130.62,0,0.67255
-0.01231,"Bwk","very low",0.79174,152.8,0,1.23352
0.00961,"Bwk","very low",0.84189,164.82,0,1.42213
-0.00255,"Bwk","very low",0.80546,211.72,4.01,1.70974
0.02092,"Bwk","very low",0.8875,202.36,2.81,2.099
0.14274,"Bwk","very low",1.06616,141.3,98.67,19.28167
0.3624,"Bwk","very low",1.09379,142.87,354.7,193.4367
0.34579,"Bwk","very low",1.09343,151.86,1139.95,248.22352
0.33668,"Bwk","very low",1.08166,163.05,382.65,238.20105
0.30671,"Bwk","very low",1.05939,177.39,184.96,66.89847
0.32173,"Bwk","very low",1.04017,190.83,363.04,38.51845
0.31371,"Bwk","very low",1.02677,202.95,33.06,40.5055
0.37596,"Bwk","very low",1.01712,217.16,369.84,47.31175
0.39984,"Bsk","very low",1.03641,231.79,13.22,33.62858
0.27591,"Bsk","very low",1.10592,246.42,24.93,16.76922
0.14729,"Bsk","very low",1.17233,267.45,81.75,18.95227
0.12436,"Bsk","very low",1.14063,307.86,64.16,29.21223
0.15608,"Bsk","very low",1.04831,350.79,2.51,12.18488
0.19846,"Bsk","very low",1.02924,351.37,47.08,25.05999
0.16998,"Bsk","very low",0.95933,376.61,496.15,64.00157
0.18392,"Bsk","very low",0.87137,416.58,229.69,43.10612
0.22331,"Dwb","very low",0.79509,457.48,164.28,40.84794
0.19684,"Dwb","very low",0.80019,461.92,22.29,14.60533
0.23679,"Dwb","very low",0.81469,462.82,1.4,9.11682
0.26729,"Dwb","very low",0.80255,471.33,25.03,19.18997
0.27462,"Dwb","very low",0.843,455.46,169.43,446.59001
0.23543,"Bsk","very low",0.93993,415.05,1013.21,960.87957
0.2615,"Bsk","very low",1.00239,388.2,218.92,115.87502
0.23768,"Dwb","very low",0.99146,391.26,209.17,47.20519
0.22846,"Dwb","very low",0.94388,412.33,534.95,81.42262
0.20392,"Dwb","very low",0.9588,409.21,230.73,82.40518
0.20486,"Dwb","very low",0.97425,404.93,156.33,36.30567
0.16759,"Dwb","very low",1.06032,371.93,2925.26,91.72286
0.21856,"Bsk","very low",1.10793,360.04,202.92,82.55774
0.16424,"Bsk","very low",1.09825,379.09,184.25,51.046
0.16626,"Bsk","very low",1.15344,369.32,602.04,108.34111
-0.01902,"Bwk","very low",-0.06466,60.71,0.04,0.04291
-0.01862,"Bwk","very low",-0.01379,58.06,0,0.05182
-0.02075,"Bwk","very low",0.03411,55.4,0,0.0158
-0.01304,"Bwk","very low",0.07357,53.65,0,0.01318
-0.00286,"Bwk","very low",0.10433,54.03,0,0.04751
-0.01392,"Bwk","very low",0.11604,59.35,0,0.04261
-0.01589,"Bwk","very low",0.11556,68.76,0,0
-0.01617,"Bwk","very low",0.11763,77.04,0,0
-0.01541,"Bwk","very low",0.12281,85.26,0,0
-0.01548,"Bwk","very low",0.11893,98.29,0,0.00038
-0.01468,"Bwk","very low",0.11721,111.9,0,0.10975
-0.01225,"Bwk","very low",0.11453,128.07,0,0.12401
-0.01493,"Bwk","very low",0.1527,127.04,0,0.12401
-0.01982,"Bwk","very low",0.19639,126.04,0,0.12401
-0.02179,"Bwk","very low",0.25214,121.03,0,0.12401
-0.01992,"Bwk","very low",0.30835,117.97,0,0.12401
-0.01427,"Bwk","very low",0.34849,125.11,0,0.12555
-0.01237,"Bwk","low",0.39045,135.31,0,0.15893
-0.017,"Bwk","low",0.44928,139.5,0,0.16282
-0.01431,"Bwk","low",0.52738,139.42,0,0.16282
-0.01673,"Bwk","low",0.61108,138.99,0,0.16282
-0.00538,"Bwk","low",0.71656,133.14,0,0.16464
-0.00578,"Bwk","very low",0.81487,131.76,0,1.4187
-0.01317,"Bwk","very low",0.88174,139.81,0,1.49652
-0.00581,"Bwk","very low",0.91845,156.9,0,1.04635
0.01634,"Bwk","very low",0.89474,201.1,0,0.69274
0.02732,"Bwk","very low",0.85723,244.96,0,1.51395
0.0439,"Bwk","very low",0.91234,239.73,0,1.49652
0.17965,"Bwk","very low",1.08002,182.19,376.08,52.33722
0.35847,"Bwk","very low",1.16533,155.86,157.03,61.91743
0.37878,"Bwk","very low",1.16531,164.6,92.28,77.30287
0.3424,"Bwk","very low",1.15746,176.22,201.31,77.77749
0.36386,"Bwk","very low",1.15468,187.3,188.05,57.48278
0.37674,"Bwk","very low",1.1588,198.99,1395.84,236.45393
0.36055,"Bwk","very low",1.16857,212.15,44.91,135.86744
0.39005,"Bwk","very low",1.19821,225.96,47.45,26.85104
0.33453,"Bsk","very low",1.2583,240.39,18.81,28.25216
0.19787,"Bsk","very low",1.28798,268.68,11.41,18.32123
0.07517,"Bsk","very low",1.22171,315.7,31.54,27.19058
0.10282,"Bsk","very low",1.13659,346.53,44.24,11.13929
0.10578,"Bsk","very low",1.05768,366.95,47.02,24.05921
0.16103,"Bsk","very low",1.01931,370.07,138.37,54.96224
0.19575,"Bsk","very low",0.96334,391.79,16.58,37.10169
0.20129,"Dwb","very low",0.8641,439.76,453.71,33.95239
0.14988,"Dwb","very low",0.84341,453.72,39.87,11.95671
0.18243,"Dwb","very low",0.86919,446.77,65.65,12.59114
0.2148,"Bsk","very low",0.91885,426.48,242.31,20.4077
0.28167,"Bsk","very low",0.93025,422.08,377.92,139.6363
0.2617,"Dwb","very low",0.93536,421.66,20.82,21.36424
0.3025,"Dwb","very low",0.89034,440.93,25.42,18.31202
0.26055,"Bsk","very low",0.95056,411.25,15.65,27.17794
0.26211,"Dwb","very low",0.95312,410.79,55.54,28.94814
0.22779,"Dwc","very low",0.91078,431.46,6.2,22.68035
0.15738,"Dwb","very low",1.02386,384.11,40.06,24.83632
0.17536,"Dwb","very low",1.10632,354.11,451.78,813.67573
0.19479,"Dwb","very low",1.10689,362.64,74.2,46.86077
0.1583,"Bsk","very low",1.13221,365.71,180.22,44.66447
-0.01649,"Bwk","very low",-0.39886,112.68,0.18,0.04321
-0.01626,"Bwk","very low",-0.02051,58.53,0,0.06037
-0.01362,"Bwk","very low",0.03023,57.03,0,0.02185
-0.01503,"Bwk","very low",0.08271,53.86,0,0
-0.01892,"Bwk","very low",0.12536,52.17,0,0.00022
-0.01723,"Bwk","very low",0.15937,51.54,0,0.00451
-0.00856,"Bwk","very low",0.17773,54.53,0,0.04706
-0.01612,"Bwk","very low",0.16936,65.75,0,0
-0.01536,"Bwk","very low",0.16696,74.26,0,0
-0.01553,"Bwk","very low",0.16679,82.74,0,0
-0.01567,"Bwk","very low",0.16864,91.9,0,0
-0.01607,"Bwk","very low",0.17088,103.18,0,0.03586
-0.01944,"Bwk","very low",0.17986,113.3,0,0.09693
-0.01751,"Bwk","very low",0.22223,111.16,0,0.12189
-0.01915,"Bwk","very low",0.26432,110.98,0,0.12401
-0.01647,"Bwk","very low",0.32091,107.11,0,0.12401
-0.01008,"Bwk","very low",0.37151,108.68,0,0.12401
-0.01205,"Bwk","very low",0.4634,97.51,0,0.14076
-0.01143,"Bwk","low",0.54361,96.16,0,0.16282
-0.01638,"Bwk","low",0.58475,107.94,0,0.16282
-0.01162,"Bwk","low",0.63046,119.8,0,0.16282
-0.01028,"Bwk","low",0.70365,124.52,0,0.16282
-0.00201,"Bwk","low",0.80636,122.67,0,0.17158
-0.01538,"Bwk","very low",0.91306,121.02,0,1.47933
-0.00818,"Bwk","very low",0.98892,126.42,0,1.49652
-0.00985,"Bwk","very low",0.98896,153.85,0,0.6968
0.0085,"Bwk","very low",1.0036,180.42,0,1.39906
0.01324,"Bwk","very low",0.95619,230.7,0,1.4499
0.02615,"Bwk","very low",0.90628,275.6,0,2.78863
0.03392,"Bwk","very low",0.96234,265.84,0,36.97706
0.0937,"Bwk","very low",1.11448,207.11,15.53,41.42366
0.25476,"Bwk","very low",1.21504,176.29,45.46,20.86619
0.25901,"Bwk","very low",1.22934,181.68,72.7,38.97139
0.27023,"Bwk","very low",1.23586,190.33,14.7,9.3917
0.25496,"Bwk","very low",1.22907,207.9,120.3,70.9764
0.2134,"Bwk","very low",1.24895,217.63,17.23,7.09826
0.21795,"Bwk","very low",1.28075,228.59,77.56,27.34994
0.09692,"Bsk","very low",1.29739,252.75,27.79,35.16979
0.04742,"Bsk","very low",1.27346,294.63,0.25,10.38854
0.06509,"Bsk","very low",1.23985,324.37,0,6.25798
0.09369,"Bsk","very low",1.19613,338.78,54.72,6.3873
0.17565,"Bsk","very low",1.15382,344.87,25.36,18.79282
0.28722,"Bsk","very low",1.09502,358.97,70.85,20.18269
0.28991,"Bsk","very low",1.0554,369.41,0,30.57168
0.19504,"Bsk","very low",1.00495,390.45,167.95,26.31699
0.17057,"Bsk","very low",0.98081,403.22,34.92,12.14548
0.15237,"Bsk","very low",0.99008,401.17,235.65,14.08665
0.1812,"Bsk","very low",1.01417,391.44,12.02,12.93021
0.28444,"Bsk","very low",1.02043,387.01,0,24.50734
0.28246,"Dwb","very low",1.00573,395.15,172.79,24.25072
0.29683,"Dwb","very low",0.94075,423.5,48.48,20.25681
0.23283,"Dwb","very low",0.98276,402.24,37.39,14.79813
0.22911,"Dwb","very low",1.01335,387.1,15.13,20.63446
0.15838,"Dwb","very low",1.01942,386.43,453.97,107.22855
0.10049,"Dwb","very low",1.0434,379.92,12.21,19.50639
0.12768,"Dwb","very low",1.10406,359.88,146.41,33.90504
0.22108,"Dwb","very low",1.14141,355.94,183.31,40.41119
0.17574,"Dwb","very low",1.16462,358.01,12.22,45.95601
0.24771,"Bsk","very low",1.19219,359.54,34.55,49.57119
-0.01716,"Bwk","very low",-0.39077,112.1,0.39,0.05705
-0.02001,"Bwk","very low",-0.35535,108.71,0.3,0.17167
-0.01941,"Bwk","very low",-0.33115,110,0.04,0.07298
-0.01587,"Bwk","very low",-0.34093,126.9,0,0
-0.01637,"Bwk","very low",-0.24871,102.06,0,0
-0.01136,"Bwk","very low",-0.02025,63.67,3.27,0.16327
-0.00085,"Bwk","very low",0.04051,55.92,0.15,0.06398
-0.01298,"Bwk","very low",0.10021,53.43,0.3,0.05745
-0.01492,"Bwk","very low",0.15113,51.47,0,0.05089
-0.01774,"Bwk","very low",0.19405,50.21,0,0.04373
-0.01877,"Bwk","very low",0.22834,49.24,0,0.00609
-0.01193,"Bwk","very low",0.25408,49.13,0,0.10586
-0.01691,"Bwk","very low",0.23975,61.08,0,0.06699
-0.01512,"Bwk","very low",0.23618,68.32,0,0
-0.01502,"Bwk","very low",0.24248,71.46,0,0
-0.01416,"Bwk","very low",0.24869,76.18,0,0
-0.01489,"Bwk","very low",0.26191,81.45,0,0
-0.01671,"Bwk","very low",0.27608,88.82,0,0
-0.02414,"Bwk","very low",0.30793,91.57,0,0.08007
-0.02219,"Bwk","very low",0.37153,84.07,0,0.12357
-0.01498,"Bwk","very low",0.43017,81.92,0,0.10624
0.00136,"Bwk","very low",0.48971,83.99,0,0.1028
0.00081,"Bwk","low",0.57448,80.45,0,0.14016
-0.01727,"Bwk","low",0.66783,79.04,0,0.13192
-0.02374,"Bwk","low",0.72905,84.77,0,0.12307
-0.02074,"Bwk","low",0.78893,92.94,0,0.16012
-0.01441,"Bwk","low",0.83387,104.45,0,0.16282
-0.01262,"Bwk","very low",0.90833,111.23,0,0.68403
-0.02147,"Bwk","very low",0.99175,116.24,0,1.49652
-0.01749,"Bwk","very low",1.07994,119.65,0,1.47955
-0.00913,"Bwk","very low",1.10737,136.9,35.24,1.04748
-0.00311,"Bwk","very low",1.11591,159.67,0,0.81953
0.00992,"Bwk","very low",1.09047,197.66,0,0.78619
0.0049,"Bwk","very low",1.0346,245.52,0,0.78619
0.00891,"Bwk","very low",1.05877,251.72,0,0.78619
0.02826,"Bwk","very low",1.09832,248.38,0,5.97145
0.02344,"Bwk","very low",1.18512,221.11,0,5.58088
0.03526,"Bwk","very low",1.18502,230.8,0,1.31032
0.02421,"Bwk","very low",1.19804,238.48,0,4.00186
0.03682,"Bwk","very low",1.20398,245.77,0,11.21184
0.04598,"Bsk","very low",1.23767,244.69,602.99,14.1954
0.03847,"Bsk","very low",1.29058,242.48,1.14,32.13829
0.07231,"Bsk","very low",1.31361,259.78,0,68.80643
0.06701,"Bsk","very low",1.30792,287.89,0,4.72046
0.06472,"Bsk","very low",1.28119,312.87,31.64,3.87664
0.09574,"Bsk","very low",1.24182,329.37,0,4.49122
0.1609,"Bsk","very low",1.2151,332.84,32.13,15.39002
0.13609,"Bsk","very low",1.20055,329.12,0,15.21418
0.14068,"Bsk","very low",1.17761,331.55,0,15.42915
0.16284,"Bsk","very low",1.15375,338.43,22.07,14.73799
0.16231,"Bsk","very low",1.13629,347.2,3.03,16.50203
0.09976,"Bsk","very low",1.1095,359.51,5.58,16.83646
0.13629,"Bsk","very low",1.09834,363.94,0.62,15.56632
0.16695,"Bsk","very low",1.13901,343.59,0.08,24.257
0.17761,"Bsk","very low",1.13111,345.08,618.14,90.84633
0.15234,"Bsk","very low",1.08338,366.97,51.72,25.52996
0.12882,"Bsk","very low",1.06605,373.23,72.83,22.23304
0.17995,"Dwb","very low",1.12536,345.66,217.36,30.63322
0.11733,"Dwb","very low",1.12562,347.87,61.45,31.69168
0.07397,"Dwb","very low",1.148,343.42,4.99,13.9914
0.06768,"Bsk","very low",1.2025,327.02,752.45,95.50387
0.07966,"Bsk","very low",1.23395,324.66,516.12,108.72037
0.17626,"Bsk","very low",1.263,325.52,328.52,94.34897
0.18988,"Bsk","very low",1.29152,327.49,52.83,43.3639
-0.0158,"Bwk","very low",-0.30909,89.54,0.42,0.09119
-0.02077,"Bwk","very low",-0.28311,91.78,0.08,0.09551
-0.02027,"Bwk","very low",-0.27527,103.25,0,0
-0.01989,"Bwk","very low",-0.25122,108.13,0,0
-0.01916,"Bwk","very low",-0.17274,91.77,0,0
-0.01778,"Bwk","very low",-0.10234,80.67,0,0
-0.01753,"Bwk","very low",-0.04835,79.7,0,0
-0.01547,"Bwk","very low",0.03151,67.92,0,0.03882
-0.00949,"Bwk","very low",0.12621,51.48,1.02,0.06398
0.01326,"Bwk","very low",0.18294,50.32,0,0.06398
-0.01513,"Bwk","very low",0.23177,49.71,0,0.05457
-0.01862,"Bwk","very low",0.27751,48.65,0,0.00469
-0.02,"Bwk","very low",0.3127,47.24,0,0.00831
-0.01933,"Bwk","very low",0.33612,47.42,0,0.18293
-0.01947,"Bwk","very low",0.32785,55.2,0,0.00565
-0.01729,"Bwk","very low",0.3289,58.71,0,0.27542
-0.01502,"Bwk","very low",0.33733,58.33,8.07,2.05638
-0.01464,"Bwk","very low",0.35686,56.72,0,2.04845
-0.01739,"Bwk","very low",0.37678,58.19,10.1,1.14249
-0.02162,"Bwk","very low",0.39833,62.69,0,0.08396
-0.02275,"Bwk","very low",0.43883,63.41,0,0.08416
-0.02277,"Bwk","very low",0.47838,67.07,0,0.02481
-0.01069,"Bwk","very low",0.53171,69.36,0,0
0.00024,"Bwk","very low",0.57237,76.28,0,0
-0.01549,"Bwk","low",0.65546,75.15,0,0
-0.01958,"Bwk","low",0.72817,78.24,0,0
-0.02245,"Bwk","low",0.80839,80.77,0,0
-0.02183,"Bwk","low",0.88344,85.22,0,0.10376
-0.01861,"Bwk","low",0.94232,93.22,0,0.19437
-0.02318,"Bwk","very low",1.01267,100.87,0,1.30247
-0.02243,"Bwk","very low",1.07406,110.94,0,1.47084
-0.02308,"Bwk","very low",1.12873,122.36,0,1.00463
-0.01614,"Bwk","very low",1.17212,136.01,0,0.78619
-0.00239,"Bwk","very low",1.19454,153.49,0,0.78619
-0.00421,"Bwk","very low",1.19429,177.37,0,0.78619
0.00467,"Bwk","very low",1.18434,204.72,0.23,0.77708
-0.00572,"Bwk","very low",1.19526,218.34,0.66,0.60831
-0.00024,"Bwk","very low",1.19906,230.61,0.71,0.59256
0.01008,"Bwk","very low",1.16786,258.55,0.52,0.73077
0.02311,"Bwk","very low",1.20068,253.35,0.06,1.31009
0.03413,"Bsk","very low",1.17719,274.73,0.83,5.68288
0.04128,"Bsk","very low",1.22247,264.3,1.27,11.22644
0.03977,"Bsk","very low",1.27348,251.05,0.71,16.37719
0.0598,"Bsk","very low",1.28927,260.91,9.13,10.65819
0.06662,"Bsk","very low",1.29324,282.47,0.97,2.12784
0.0779,"Bsk","very low",1.29521,302.46,0,1.48572
0.0735,"Bsk","very low",1.29944,312.54,0,0.88953
0.08644,"Bsk","very low",1.29658,315.86,34.47,2.01716
0.10304,"Bsk","very low",1.29944,309.2,66.05,5.47497
0.11303,"Bsk","very low",1.28518,308.35,125.51,32.10991
0.0868,"Bsk","very low",1.28259,304.56,199.39,15.72708
0.0836,"Bsk","very low",1.27612,303.17,66.38,16.1199
0.0862,"Bsk","very low",1.2477,315.87,0,15.67956
0.1055,"Bsk","very low",1.22723,323.97,0,4.81933
0.10738,"Bsk","very low",1.22118,325.81,2.35,15.02982
