"NDVIchange","Climatezone","Mining","Tempchange","Precipitation","GDP","Popdensity"
-0.02063,"Bwk","low",0.65799,133.02,0,0.22008
-0.01796,"Bwk","low",0.65017,138.6,0,0.00099
-0.00994,"Bwk","low",0.63958,144.54,0,1.10146
0.019,"Bwk","low",0.6302,148.3,0,5.0521
-0.00064,"Bwk","low",0.6086,156.84,0,8.60388
0.02858,"Bwk","low",0.57635,171.21,0.08,20.23747
0.03797,"Bwk","very low",0.57892,167.07,3.66,78.49933
-0.01764,"Bwk","very low",0.59912,153.73,322.62,362.89156
0.01669,"Bwk","medium",0.49007,203.35,344.3,192.16537
-0.00688,"Bwk","medium",0.4118,228.98,34.25,128.59961
-0.0247,"Bsk","medium",0.37122,242.62,0,70.41746
0.01807,"Bsk","medium",0.38407,235.81,0,2.63353
0.0337,"Bsk","medium",0.37095,239.74,0,2.63353
0.0115,"Bsk","medium",0.36569,241.17,0,3.07114
0.01703,"Bsk","medium",0.34837,248.83,0,7.37577
0.0226,"Bsk","medium",0.33778,254.1,0,7.91219
0.09289,"Bsk","medium",0.33533,258.05,0,7.91219
0.09986,"Bsk","medium",0.34783,256.72,0,7.91219
0.09342,"Bsk","medium",0.34097,265.13,0,7.91219
0.09459,"Bsk","medium",0.32854,280.17,0,6.94885
0.05383,"Bsk","medium",0.32832,292.09,0,3.30126
0.03736,"Bsk","medium",0.34558,299.05,0,3.22292
0.06293,"Bsk","medium",0.36814,305.8,0,3.3895
0.09971,"Bsk","medium",0.36833,326.19,0,5.49068
0.14067,"Bsk","very low",0.38616,341.41,0,10.4327
0.13388,"Bsk","very low",0.41834,352.02,0,13.25687
0.13421,"Bsk","very low",0.43926,368.77,0,13.25687
0.10499,"Bsk","very low",0.47214,380.42,0,13.02982
0.11837,"Bsk","very low",0.52193,384.85,0,12.06644
0.18184,"Bsk","very high",0.57328,385.68,30.72,9.80556
0.17405,"Bsk","very high",0.58784,401.64,5.46,9.80556
0.18283,"Bsk","very high",0.59163,419.42,34.44,9.80556
0.14196,"Bsk","very high",0.62254,423.13,34.64,223.58857
0.12998,"Bsk","high",0.6503,424.91,76.39,214.95046
0.13634,"Bsk","high",0.66214,432.16,1.67,145.15388
0.15443,"Bsk","very high",0.65224,446.37,5.28,105.62148
0.17384,"Bsk","very high",0.63364,462.82,39.68,54.91936
0.15412,"Dwb","very high",0.63922,467.86,73.48,41.19372
0.17388,"Dwb","very high",0.62532,479.37,0,38.49237
0.23655,"Dwb","very high",0.62016,480.24,0,27.94574
0.23522,"Dwb","very high",0.61483,484.17,1.08,18.50131
0.2696,"Dwb","very high",0.637,471.2,0.07,7.20084
0.26081,"Dwb","very high",0.64536,464.06,672.58,36.14971
0.20515,"Dwa","very high",0.64737,459.17,0,56.98741
0.21993,"Dwa","very high",0.61971,465.27,0,56.98741
0.27415,"Dwa","very high",0.60318,467.31,16.81,57.12192
0.2808,"Dwb","very high",0.56639,476.83,0.85,92.16092
0.21147,"Dwb","very high",0.57116,470.11,0,80.23334
0.22763,"Dwb","very low",0.49639,499.02,7.21,13.41234
0.254,"Dwb","very low",0.46758,517.63,3.81,13.34183
0.00984,"Bwk","very low",-0.03567,188.66,0.09,0.3735
0.02393,"Bwk","very low",-0.01139,175.19,0.15,0.17793
0.00499,"Bwk","very low",0.01349,159.65,0.14,0.17793
-0.00406,"Bwk","very low",0.02635,149.77,0.14,0.17793
0.01173,"Bwk","very low",0.03061,142.97,0.12,0.62794
-0.00954,"Bwk","very low",0.02038,142.15,0.02,2.14687
0.00534,"Bwk","very low",-0.00729,147.29,0,2.52065
-0.00751,"Bwk","very low",-0.00283,144.75,0,2.52065
0.00346,"Bwk","very low",0.00722,141.65,0,2.52065
0.00107,"Bwk","very low",0.01484,142.32,0,2.52065
0.00145,"Bwk","very low",0.03022,141.61,0,2.52065
0.00665,"Bwk","very low",0.04477,142.85,0,2.52065
0.00967,"Bwk","very low",0.05876,144,0,2.52065
0.02066,"Bwk","very low",0.09521,135.41,0,2.02217
0.00362,"Bwk","very low",0.158,115.73,0,0.32781
-0.01181,"Bwk","very low",0.20462,105.51,0,0.32781
-0.01344,"Bwk","very low",0.22757,103.93,0.01,0.32781
-0.01207,"Bwk","very low",0.26422,97.6,0,0.32781
-0.01665,"Bwk","very low",0.28408,95.5,0,0.32781
-0.01742,"Bwk","very low",0.29058,97.37,0,0.32781
-0.01259,"Bwk","very low",0.29823,99.63,0,0.32781
-0.01544,"Bwk","very low",0.29888,104.28,0,0.32781
-0.01544,"Bwk","very low",0.30074,108.52,0,0.32781
-0.00959,"Bwk","very low",0.30921,109.86,0,0.32781
-0.00877,"Bwk","very low",0.31824,111.22,0.01,0.32781
-0.00647,"Bwk","very low",0.32654,112.9,0.28,0.34207
-0.00478,"Bwk","very low",0.34402,111.54,0.31,0.41012
-0.01049,"Bwk","very low",0.35496,112.83,0.31,0.4452
-0.00023,"Bwk","very low",0.3603,116.47,0.2,0.38706
-0.0158,"Bwk","low",0.35676,125.11,0,0.19588
-0.01459,"Bwk","low",0.35865,129.96,0,0
-0.00834,"Bwk","low",0.37506,130.93,0,0.00056
0.00937,"Bwk","low",0.41407,123.75,0,0.20118
0.00078,"Bwk","low",0.43805,122.69,0,0.25381
0.00167,"Bwk","low",0.4618,122.9,0,0.25381
-0.00716,"Bwk","low",0.49069,121.33,0,0.25381
0.00012,"Bwk","low",0.50771,124.2,0,0.25381
-0.00227,"Bwk","low",0.50235,137.13,0,0.42742
-0.00704,"Bwk","low",0.52562,137.86,0,1.85112
-0.01339,"Bwk","low",0.58157,126,0,1.85112
-0.01889,"Bwk","low",0.63356,117.66,0,1.85112
-0.02038,"Bwk","low",0.66232,116.17,0,1.85112
-0.01238,"Bwk","low",0.68008,117.11,0,1.85112
0.01601,"Bwk","low",0.68425,121.12,0,1.85112
-0.01802,"Bwk","low",0.68265,125.79,0,0.64824
-0.01986,"Bwk","low",0.68099,129.74,0,0
-0.01923,"Bwk","low",0.67386,134.92,0,0
-0.02068,"Bwk","low",0.66091,140.94,0,0
-0.02024,"Bwk","low",0.64443,148.23,0,0.04081
-0.01609,"Bwk","low",0.62678,153.83,0,2.1159
0.02075,"Bwk","low",0.61967,155.91,0,15.71006
-0.02273,"Bwk","low",0.6394,147.35,1046.02,92.71521
0.06379,"Bwk","medium",0.58674,168.54,104.19,1455.7547
-0.00117,"Bwk","medium",0.46147,222.32,3.16,93.36228
-0.03556,"Bsk","medium",0.4136,241.23,0,29.27892
-0.00656,"Bsk","medium",0.40675,240.39,0,2.63353
0.02985,"Bsk","medium",0.41175,237.54,0,2.63353
0.03393,"Bsk","medium",0.4156,234.25,0,2.63353
0.042,"Bsk","medium",0.40587,237.91,0,2.66402
0.05078,"Bsk","medium",0.3939,244.57,0,3.57236
0.04753,"Bsk","medium",0.38226,251.03,0,5.05977
0.04772,"Bsk","medium",0.39089,249.83,0,6.12487
0.03028,"Bsk","medium",0.37481,260.03,0,7.48939
0.09982,"Bsk","medium",0.36302,270.72,0,7.91219
0.0655,"Bsk","medium",0.35506,282.1,0,7.67699
0.05052,"Bsk","very low",0.34459,296.39,0,8.85871
0.0593,"Bsk","very low",0.35135,306.41,0,13.03058
0.10944,"Bsk","very low",0.35792,319.24,0,13.25687
0.10532,"Bsk","very low",0.36715,333.68,6.2,13.25687
0.09488,"Bsk","very low",0.38899,346.86,0,13.25687
0.08535,"Bsk","very low",0.40273,364.53,0,13.25687
0.13478,"Bsk","very low",0.44148,374.52,0,13.25687
0.11558,"Bsk","very low",0.47751,385.58,7.07,13.13971
0.15374,"Bsk","very high",0.52576,388.59,0,10.35739
0.17802,"Bsk","very high",0.54904,402.2,12.5,10.5098
0.20083,"Bsk","high",0.56123,417,0,10.54912
0.17329,"Bsk","high",0.585,426.29,0.39,32.40875
0.16209,"Bsk","high",0.61911,426.62,19.73,115.70136
0.14451,"Bsk","high",0.63376,433.79,187.12,84.90106
0.13789,"Bsk","high",0.63004,447.47,241.88,82.57493
0.16346,"Dwb","very high",0.60465,470.45,69.27,111.37431
0.13349,"Dwb","very high",0.61518,471.01,6.35,44.96724
0.18831,"Dwb","very high",0.62957,472.43,0.47,35.25584
0.23062,"Dwb","very high",0.61276,482.69,19.41,9.07511
0.24085,"Dwb","very high",0.62168,477.55,2.16,6.56293
0.24683,"Bsk","very high",0.64876,467.49,2.1,30.41939
0.24732,"Bsk","very high",0.66617,458.19,39.44,53.42521
0.25062,"Dwb","very high",0.64189,464.57,0,61.18065
0.23263,"Dwb","very high",0.62033,472.1,24.97,145.17631
0.278,"Dwb","very high",0.61678,469.57,163.56,150.18171
0.24492,"Dwb","very high",0.60582,468.45,59.63,169.14982
0.22807,"Dwb","very low",0.61682,460.78,0.63,72.99545
0.2578,"Dwb","very low",0.57568,471.51,0.07,23.49098
0.21213,"Dwb","very low",0.55,481.8,8.28,18.3748
0.23069,"Dwb","very low",0.51441,497.48,11.9,12.99458
0.2159,"Dwb","very low",0.50752,505.16,12.27,13.5143
0.00605,"Bwk","very low",-0.0449,169.98,0.08,0.63777
0.01007,"Bwk","very low",-0.02965,161.48,0.15,0.17793
0.01502,"Bwk","very low",-0.01683,152.04,0.14,0.17793
-0.00353,"Bwk","very low",-0.01508,147.57,0.14,0.17793
-0.00854,"Bwk","very low",-0.02297,147.56,0.15,0.17793
0.00052,"Bwk","very low",-0.03709,150.06,0.14,0.25684
-0.00406,"Bwk","very low",-0.04593,150.43,0.07,1.50271
-0.00503,"Bwk","very low",-0.02747,140.54,0,2.50887
-0.00861,"Bwk","very low",0.01293,125.34,0,2.52065
-0.01356,"Bwk","very low",0.02816,122.76,0,2.52065
-0.01493,"Bwk","very low",0.05021,119.13,0,2.52065
-0.0171,"Bwk","very low",0.0675,118.78,0,2.52065
-0.0146,"Bwk","very low",0.08293,119.75,0,2.52065
-0.01207,"Bwk","very low",0.09918,120.38,0,1.62109
-0.01543,"Bwk","very low",0.13857,113.65,0,0.32781
-0.001,"Bwk","very low",0.15845,114.25,0,0.32781
-0.00733,"Bwk","very low",0.1523,126.14,0,0.32781
-0.014,"Bwk","very low",0.16456,129.16,0,0.32781
-0.01425,"Bwk","very low",0.16038,137.19,0,0.32781
-0.00853,"Bwk","very low",0.25971,102.95,0,0.32781
-0.01443,"Bwk","very low",0.27891,97.16,0,0.32781
-0.01405,"Bwk","very low",0.28327,100.75,0,0.32781
-0.01543,"Bwk","very low",0.28734,104.16,0,0.32781
-0.01392,"Bwk","very low",0.29507,106.1,0,0.32781
-0.01365,"Bwk","very low",0.30134,108.99,0.15,0.32781
-0.01275,"Bwk","very low",0.29706,116.08,0.31,0.37031
-0.00786,"Bwk","very low",0.31828,113.17,0.33,0.38739
-0.01014,"Bwk","very low",0.33084,113.93,0.31,0.38739
-0.01248,"Bwk","very low",0.3457,113.94,0.21,0.38739
-0.01308,"Bwk","low",0.33777,124.05,0,0.22506
-0.01515,"Bwk","low",0.34036,129.47,0,0
-0.0048,"Bwk","low",0.36439,127.31,0,0.08182
0.00693,"Bwk","low",0.39337,123.36,0,0.25381
0.00548,"Bwk","low",0.40602,127.45,0,0.25381
0.00808,"Bwk","low",0.42724,128.8,0,0.25381
-0.0023,"Bwk","low",0.45155,129.73,0,0.25381
0.00536,"Bwk","low",0.47324,131.78,1.07,0.25381
0.01475,"Bwk","low",0.48888,136.9,0,0.42369
-0.00111,"Bwk","low",0.49988,144.48,0,1.85112
-0.01635,"Bwk","low",0.55387,134.74,0,1.85112
-0.0216,"Bwk","low",0.62699,117.48,0,1.85112
-0.01845,"Bwk","low",0.66961,112.57,0,1.85112
-0.01593,"Bwk","low",0.6957,111.87,103.42,1.85112
-0.01283,"Bwk","low",0.7036,115.51,0,1.85112
-0.01262,"Bwk","low",0.70599,119.68,0,1.81192
-0.00853,"Bwk","low",0.70417,124.34,0,1.23939
-0.01911,"Bwk","low",0.6954,130.59,0,0.69881
-0.02218,"Bwk","low",0.68491,136.63,0,0.18856
-0.02221,"Bwk","low",0.67432,142.36,0,0
-0.01791,"Bwk","low",0.65493,150.4,0,0.80564
-0.00299,"Bwk","low",0.64797,154.53,0,7.28701
0.07756,"Bwk","low",0.66932,145.09,171.43,431.38236
0.07707,"Bwk","medium",0.63612,156.82,364.44,532.4168
-0.001,"Bwk","medium",0.48312,222.94,1.53,80.57584
-0.02234,"Bsk","medium",0.43941,242.08,0,16.73711
0.00419,"Bwk","medium",0.45712,231.67,0,2.63353
0.00458,"Bwk","medium",0.47569,223.74,0,2.63353
0.03599,"Bwk","medium",0.47978,221.36,0,2.63353
0.0326,"Bsk","medium",0.46729,226.73,0,2.63353
0.0261,"Bsk","medium",0.45654,231.51,0,2.63353
0.00216,"Bsk","medium",0.44323,238.78,0,2.63353
0.02982,"Bsk","medium",0.43755,242.93,0,2.62833
0.05209,"Bsk","medium",0.41544,254.3,0,4.87021
0.07337,"Bsk","very low",0.39288,265.55,0,10.81007
0.078,"Bsk","very low",0.38854,270.99,0,13.15512
0.07743,"Bsk","very low",0.37119,285.33,0,13.25687
0.08453,"Bsk","very low",0.38183,289.25,0,13.25687
0.10449,"Bsk","very low",0.36434,307.77,0.51,13.25687
0.08486,"Bsk","very low",0.35565,326.66,497.64,13.25687
0.0915,"Bsk","very low",0.37198,339.72,0.32,13.25687
0.07535,"Bsk","very low",0.38581,357.62,4.88,13.25687
0.07791,"Bsk","very low",0.41283,372.89,18.63,13.25687
0.10215,"Bsk","very low",0.45007,383.58,197.68,83.26234
0.18967,"Bsk","very high",0.51911,379.34,28.9,67.96827
0.19645,"Bsk","high",0.54912,389.8,2.24,14.4927
0.19446,"Bsk","high",0.55235,409.56,23.16,14.69683
0.18604,"Bsk","high",0.56535,424.52,0.48,22.63946
0.15497,"Bsk","high",0.58665,430.68,102.09,68.14803
0.14393,"Bsk","high",0.5976,441.89,2441.16,235.45059
0.11029,"Bsk","high",0.60376,453.09,1855.08,3498.91602
0.1743,"Dwb","high",0.58944,471.11,130.13,179.42372
0.16898,"Dwb","high",0.60775,470.46,37.57,144.69923
0.2239,"Dwb","high",0.61129,476.65,8.92,104.53104
0.23587,"Dwb","very high",0.62336,477.22,20.37,6.63193
0.274,"Dwb","very high",0.66065,462.79,8.46,6.56293
0.23738,"Bsk","very high",0.66968,458.92,0.04,33.86579
0.25858,"Bsk","very high",0.66191,461.81,0,56.98741
0.25384,"Dwb","very high",0.64008,470.71,2.63,102.02262
0.23551,"Dwb","very high",0.63578,470.07,3.55,169.14982
0.25158,"Dwb","very high",0.63084,469.5,1345.36,169.14982
0.19762,"Dwb","very high",0.62801,465.97,135.98,169.14982
0.22915,"Dwb","very high",0.65133,451.61,43.37,90.70377
0.26632,"Dwb","very low",0.57166,482.81,0,23.49098
0.27233,"Dwb","very low",0.57044,483.64,0.46,26.63488
0.26029,"Dwb","very low",0.56002,486.86,14.16,30.38793
0.2398,"Dwb","very low",0.54217,497.07,17.59,22.93826
0.24898,"Dwb","very low",0.52751,507.73,10.22,23.73677
-0.00763,"Bwk","very low",-0.09371,173.85,0.04,0.03329
-0.00486,"Bwk","very low",-0.10304,176.31,0.11,0.16694
1e-04,"Bwk","very low",-0.09897,175.77,0.13,0.17793
-0.00484,"Bwk","very low",-0.09494,173.65,0.15,0.17793
-0.00437,"Bwk","very low",-0.07449,159.58,0.14,0.17793
0.00768,"Bwk","very low",-0.08294,159.93,0.14,0.17793
0.00874,"Bwk","very low",-0.09118,162.85,0.15,0.17793
-0.00397,"Bwk","very low",-0.06312,146.66,0.14,0.17793
-0.00652,"Bwk","very low",-0.04735,138.11,0.14,0.17793
-0.01072,"Bwk","very low",-0.03034,129.63,0.11,0.68825
-0.01588,"Bwk","very low",0.0137,114.05,0.01,2.18336
-0.01565,"Bwk","very low",0.03311,110.28,0,2.49125
-0.01494,"Bwk","very low",0.05055,109,0,2.52065
-0.01525,"Bwk","very low",0.07194,106.48,0,2.52065
-0.01393,"Bwk","very low",0.09102,106.51,0,2.52065
-0.01257,"Bwk","very low",0.11446,103.83,0,0.94634
-0.01426,"Bwk","very low",0.14316,99.64,0,0.32781
-0.0143,"Bwk","very low",0.13556,112.99,0,0.32781
-0.01398,"Bwk","very low",0.11522,130.9,0,0.32781
-0.01154,"Bwk","very low",0.10286,144,0,0.32781
-0.00272,"Bwk","very low",0.09331,157.74,0.16,0.32781
-0.00473,"Bwk","very low",0.13302,147.79,0,0.32781
-0.01308,"Bwk","very low",0.25449,96.33,0,0.32781
-0.0163,"Bwk","very low",0.26847,97.36,0,0.32781
-0.01393,"Bwk","very low",0.27581,99.78,0,0.32781
-0.01326,"Bwk","very low",0.28361,102.1,0.03,0.32781
-0.01805,"Bwk","very low",0.28062,108.76,0.3,0.34438
-0.02108,"Bwk","very low",0.26699,120.59,0.31,0.38733
-0.01841,"Bwk","very low",0.28654,118.8,0.33,0.38739
-0.01195,"Bwk","very low",0.29601,120.18,0.31,0.38739
-0.01015,"Bwk","very low",0.31827,116.88,0.22,0.38739
-0.01228,"Bwk","low",0.31851,124.07,0,0.20818
-0.01809,"Bwk","low",0.31615,131.95,0,0
-0.00561,"Bwk","low",0.34433,127.12,0,0.18931
0.00018,"Bwk","low",0.35903,129.98,0,0.25381
0.0013,"Bwk","low",0.36992,135.03,0,0.25381
-0.00035,"Bwk","low",0.38361,140.12,0,0.25381
-0.0086,"Bwk","low",0.40126,144.5,0,0.25381
-0.00662,"Bwk","low",0.42469,146.83,0,0.25381
-0.00489,"Bwk","low",0.44625,150.48,0,0.43441
-0.0102,"Bwk","low",0.50073,140.03,0,1.83029
-0.0182,"Bwk","low",0.54172,136.55,0,1.85112
-0.01944,"Bwk","low",0.57606,135.29,0,1.85112
-0.0265,"Bwk","low",0.65406,116.5,0,1.85112
-0.02172,"Bwk","low",0.69742,111.29,0,1.85112
-0.01004,"Bwk","low",0.71833,112.09,0,1.85112
-0.01665,"Bwk","low",0.72894,114.49,0,1.85112
-0.01634,"Bwk","low",0.73496,117.2,0,1.85112
0.00048,"Bwk","low",0.73453,121.13,0,1.85112
-0.00194,"Bwk","low",0.73091,125.72,0,1.81002
-0.0107,"Bwk","low",0.71971,132.15,0,0.98744
-0.02211,"Bwk","low",0.70515,138.59,0,0.07194
-0.01222,"Bwk","low",0.69593,143.81,0,0.21615
0.10106,"Bwk","low",0.7016,142.48,24.28,59.27231
0.05787,"Bwk","medium",0.67526,152.36,313.77,138.83308
0.00753,"Bwk","medium",0.53021,218.95,124.86,608.75497
-0.0116,"Bsk","medium",0.52648,219.85,0,16.83564
0.00123,"Bwk","medium",0.51966,220.11,0,4.11081
0.02052,"Bwk","medium",0.52946,216.53,6.54,2.63353
0.00604,"Bwk","medium",0.53773,212.81,0,2.63353
0.01669,"Bwk","medium",0.53032,215.85,0,2.63157
0.02452,"Bwk","medium",0.51394,223.31,0,2.48378
0.04325,"Bwk","very low",0.50442,228.07,0,2.27566
0.03315,"Bsk","very low",0.48732,235.75,0,2.177
0.02175,"Bsk","very low",0.4677,243.27,0,2.58992
0.06688,"Bsk","very low",0.44308,253.47,0,10.64848
0.1267,"Bsk","very low",0.42595,261.71,0,13.25687
0.11768,"Bsk","very low",0.40993,271.65,4.42,13.25687
0.10378,"Bsk","very low",0.40208,281.31,0.04,13.25687
0.1076,"Bsk","very low",0.37869,298.17,0,13.25687
0.14623,"Bsk","very low",0.36696,314.85,0.24,13.25687
0.0972,"Bsk","very low",0.36656,333.75,0,13.25687
0.08925,"Bsk","very low",0.37165,355.21,0,13.25687
0.08905,"Bsk","very low",0.39887,370.76,80.06,13.25687
0.13436,"Bsk","high",0.43577,380.33,179.01,205.95573
0.17852,"Bsk","high",0.49692,379.79,19.1,175.11686
0.20733,"Bsk","high",0.53454,388.47,0,14.69683
0.21183,"Bsk","high",0.56274,397.43,0,13.706
0.21975,"Bsk","high",0.57115,413.23,0,14.62227
0.16528,"Bsk","high",0.57899,430.45,6.92,47.16582
0.13802,"Bsk","high",0.60697,433.36,42.05,122.37111
0.15561,"Bsk","high",0.61351,444.79,26.36,231.36354
0.17613,"Bsk","high",0.63854,445.16,0.98,179.24103
0.18383,"Bsk","high",0.63483,458.26,6.3,40.76018
0.1882,"Dwb","high",0.62603,470.18,0,13.03417
0.19958,"Dwb","very high",0.6495,465.32,0,8.07374
0.2599,"Dwb","very high",0.66684,460.99,25.02,6.73962
0.2133,"Dwb","very high",0.66949,461.79,0,9.44241
0.21303,"Dwb","very high",0.6689,463.43,0,34.84612
0.21215,"Dwb","very high",0.64003,476.65,0,136.81463
0.23783,"Dwb","very high",0.64554,472.01,0,169.14982
0.22398,"Dwb","very high",0.64027,472.58,3.38,135.63931
0.20629,"Dwb","very high",0.64198,468.59,2.84,142.35582
0.23472,"Dwb","very high",0.67064,451.95,43.13,132.9234
0.28352,"Dwb","very low",0.6565,454.84,20.08,25.57658
0.25119,"Dwb","very low",0.63255,462.05,312,59.26272
0.27322,"Dwb","very low",0.60903,475.05,2.42,60.23305
0.26033,"Dwb","very low",0.56038,498.17,4.39,35.98267
0.26983,"Dwb","very low",0.57847,493.53,4.6,46.84932
-0.01395,"Bwk","very low",-0.0841,152.06,0.01,0
-0.0159,"Bwk","very low",-0.1307,174.1,0.09,0.00672
-0.01712,"Bwk","very low",-0.12793,172.34,0.13,0.14467
-0.01687,"Bwk","very low",-0.10257,159.72,0.13,0.17793
-0.01567,"Bwk","very low",-0.08188,148.96,0.14,0.17793
-0.01613,"Bwk","very low",-0.0618,138.44,0.13,0.17793
-0.01506,"Bwk","very low",-0.05413,134.58,0.13,0.17793
-0.01701,"Bwk","very low",-0.0455,128.27,0.14,0.17793
-0.01516,"Bwk","very low",-0.03975,124.92,0.13,0.17793
-0.01374,"Bwk","very low",-0.01349,112.85,0.08,0.17793
-0.01651,"Bwk","very low",0.00112,108.7,0.02,0.13151
-0.01524,"Bwk","very low",0.01265,106.21,0,0.14041
-0.01586,"Bwk","very low",0.01931,107.27,0.02,0.43211
-0.01421,"Bwk","very low",0.04071,103.86,0,2.51484
-0.01699,"Bwk","very low",0.06526,102.21,0,2.52065
-0.01603,"Bwk","very low",0.07605,102.04,0,2.40053
-0.01456,"Bwk","very low",0.08873,105.61,0,0.38141
-0.01233,"Bwk","very low",0.11769,102.37,0,0.32781
-0.01512,"Bwk","very low",0.12223,108.41,0,0.32781
-0.01489,"Bwk","very low",0.10966,123.37,0,0.32781
-0.00268,"Bwk","very low",0.09524,137.21,0,0.32781
0.00157,"Bwk","very low",0.07404,155.92,0,0.32781
-0.00037,"Bwk","very low",0.07857,161.33,0,0.32781
-0.00044,"Bwk","very low",0.15097,133.09,0,0.32781
-0.00503,"Bwk","very low",0.23387,101.84,0,0.32781
-0.01833,"Bwk","very low",0.25372,100.58,0,0.32781
-0.01808,"Bwk","very low",0.25576,105.58,0.17,0.32802
-0.01808,"Bwk","very low",0.24407,116.06,0.28,0.37557
-0.02534,"Bwk","very low",0.2325,127.69,0.28,0.38739
-0.01921,"Bwk","very low",0.25034,126.14,0.3,0.38739
-0.01648,"Bwk","very low",0.26855,124.36,0.28,0.38739
-0.01283,"Bwk","very low",0.2906,120.34,0.2,0.38739
-0.01441,"Bwk","low",0.29522,125.9,0,0.16432
-0.01748,"Bwk","low",0.29645,132.71,0,0.01876
0.00258,"Bwk","low",0.30891,134.99,0,0.24911
-0.00385,"Bwk","low",0.31213,142.57,0,0.25381
-0.01193,"Bwk","low",0.32423,147.48,0,0.25381
-0.01653,"Bwk","low",0.34095,151.65,0,0.25381
-0.01345,"Bwk","low",0.35933,156.28,0,0.25381
-0.01011,"Bwk","low",0.37754,161.43,0,0.25381
-0.00943,"Bwk","low",0.40433,163.97,0,0.25381
-0.0173,"Bwk","low",0.46947,149.62,0,1.16259
-0.0164,"Bwk","low",0.5347,135.86,0,1.85112
-0.02215,"Bwk","low",0.57765,132.1,0,1.85112
-0.02612,"Bwk","low",0.64109,119.63,0,1.85112
-0.02445,"Bwk","low",0.69714,111.07,0,1.85112
-0.02344,"Bwk","low",0.72866,109.73,0,1.85112
-0.0215,"Bwk","low",0.74221,112.27,0,1.85112
-0.02185,"Bwk","low",0.7556,113.64,0,1.85112
-0.00619,"Bwk","low",0.76442,115.58,0,1.85112
-0.00876,"Bwk","low",0.76422,119.67,0,1.76567
-0.01769,"Bwk","low",0.75658,125.61,0,1.05301
-0.00887,"Bwk","low",0.74196,133.01,0,0.388
-0.00994,"Bwk","low",0.72449,141.3,0.43,0.00337
0.12215,"Bwk","medium",0.72911,141.24,15.27,6.41636
0.02262,"Bwk","medium",0.68826,158.35,0,14.43009
0.00175,"Bwk","medium",0.61212,194.97,0,14.43009
-0.0222,"Bwk","medium",0.55116,223.77,0,14.43009
0.00058,"Bwk","medium",0.55373,221.16,0,8.41332
0.01423,"Bwk","medium",0.57204,213.39,0,2.73862
0.01867,"Bwk","very low",0.57729,211.52,0,4.66656
0.03971,"Bwk","very low",0.57913,211.47,0,2.8522
0.07571,"Bwk","very low",0.57225,215.09,0,2.0932
0.038,"Bwk","very low",0.56204,219.14,0,2.0932
0.03218,"Bsk","very low",0.55359,221.86,0,2.0932
0.0395,"Bsk","very low",0.52464,232.87,0,2.0932
0.05228,"Bsk","very low",0.47788,249.82,0,2.9197
0.11092,"Bsk","very low",0.47136,252.32,0,10.175
0.08216,"Bsk","very low",0.45116,261.59,3.15,12.26927
0.08749,"Bsk","very low",0.42183,276.06,0,13.16639
0.10008,"Bsk","very low",0.40216,291.4,0,13.25687
0.06426,"Bsk","very low",0.38018,311.65,0,13.25687
0.06585,"Bsk","very low",0.36543,335.2,0,13.25687
0.09609,"Bsk","very low",0.38282,349.22,0,13.25687
0.09415,"Bsk","very low",0.39821,367.66,0,13.25687
0.09708,"Bsk","very low",0.4213,383.2,0,55.51924
0.11942,"Bsk","high",0.48458,381.71,0,49.55452
0.14814,"Bsk","high",0.51233,394.97,0.05,8.14556
0.11553,"Bsk","high",0.55447,398.13,4.71,8.25169
0.14207,"Bsk","high",0.59804,399.51,6.93,8.91013
0.13279,"Bsk","high",0.59228,420.38,0.44,8.81545
0.1142,"Bsk","high",0.62286,423.98,3.68,20.39629
0.15458,"Bsk","high",0.63353,433.72,15.84,68.1913
0.18218,"Bsk","high",0.66697,431.16,0.03,8.93054
0.18631,"Bsk","high",0.66669,442.62,0.15,9.92824
0.15868,"Dwb","high",0.66975,450,0,10.24291
0.17539,"Dwb","high",0.67381,455.07,1.47,11.28028
0.18116,"Dwb","high",0.67404,459.07,5.14,10.01543
0.18417,"Dwb","very high",0.67886,461.29,0.34,6.48306
0.20428,"Dwb","very high",0.66829,468.09,0,5.99876
0.21829,"Dwb","very high",0.65152,476.46,0.02,41.24867
0.20506,"Dwb","very high",0.6655,470.98,0.05,109.35771
0.19386,"Dwb","very high",0.66687,467.78,16.38,16.86469
0.2047,"Dwb","very high",0.67348,462.37,40.16,11.86174
0.20195,"Dwb","very high",0.7124,442.54,0.43,100.48079
0.24655,"Dwb","very low",0.69573,448.99,0,44.89215
0.23807,"Dwb","very low",0.70888,442.73,5.79,47.46799
0.2733,"Dwb","very low",0.66953,460.02,0,52.45003
0.25679,"Dwb","very low",0.65475,470.38,0,58.15137
0.26819,"Dwb","very low",0.61423,490.01,0,54.43668
0.27865,"Dwb","very low",0.60189,499.21,3.4,26.02132
-0.01568,"Bwk","very low",-0.11758,151.16,0,0
-0.01165,"Bwk","very low",-0.10466,144.76,0.1,0.01236
-0.01869,"Bwk","very low",-0.11079,147.93,0.14,0.14103
-0.01965,"Bwk","very low",-0.1222,153.18,0.14,0.17793
-0.02048,"Bwk","very low",-0.0947,140.83,0.14,0.17793
-0.02018,"Bwk","very low",-0.07517,131.33,0.15,0.17793
-0.01702,"Bwk","very low",-0.05264,121.09,0.14,0.17793
