NDVIchange,Climatezone,Mining,Tempchange,Precipitation,GDP,Popdensity
0.00475,"Bwk","low",0.4917,150.54,0,0
0.00781,"Bwk","low",0.50488,149.52,0,0.28692
0.00223,"Bwk","low",0.5123,149.5,0,1.77808
0.00729,"Bwk","low",0.52437,147.83,0,1.85112
0.01985,"Bwk","low",0.53758,146.65,0,1.85112
0.00049,"Bwk","low",0.54688,146.69,0,1.85112
0.0052,"Bwk","low",0.55593,146.5,0,1.85112
0.00033,"Bwk","low",0.56425,146.7,0,1.85112
-0.00092,"Bwk","low",0.57576,145.16,0,1.85112
0.00881,"Bwk","low",0.56455,152.92,0,1.85112
0.01137,"Bwk","low",0.55168,160.19,0,1.85112
0.00452,"Bwk","low",0.53562,170.24,0,1.85112
0.00488,"Bwk","low",0.53231,173.14,0,1.85112
0.00636,"Bwk","low",0.54822,167.86,0,24.35267
0.01767,"Bwk","low",0.54218,171.15,0,29.62062
0.03097,"Bwk","low",0.52069,182.47,0,27.82827
0.02197,"Bwk","low",0.49734,189.93,0,17.11948
0.01912,"Bwk","low",0.46766,202.83,0,9.35189
0.00568,"Bwk","low",0.42507,217.77,0,9.39835
0.00164,"Bwk","low",0.40172,231.44,0,9.39835
0.01289,"Bwk","low",0.38536,242.97,0,9.39835
0.01929,"Bwk","low",0.3546,250.57,22.74,9.39835
-0.00647,"Bwk","low",0.41374,226.61,39.09,9.39835
-0.01416,"Bwk","low",0.42625,220.33,89.47,32.1963
0.10011,"Bwk","very low",0.45854,175.83,0.76,21.28335
0.01945,"Bwk","very low",0.42964,185.83,0,21.28335
0.02257,"Bwk","very low",0.40596,194.63,0,21.28335
0.03437,"Bwk","very low",0.38738,200.54,0,21.28335
0.03716,"Bwk","very low",0.36631,207.29,0,21.28335
0.01676,"Bwk","very low",0.35033,211.46,0,22.65847
-0.00627,"Bwk","medium",0.3382,214.58,0,25.92081
-0.01709,"Bwk","medium",0.32864,215.8,0,26.56778
0.12848,"Bwk","medium",0.32551,215.3,0,26.56778
0.00012,"Bsk","medium",0.30357,222.46,0,26.56778
-0.01055,"Bsk","medium",0.28549,230.1,0,26.56778
0.00459,"Bsk","medium",0.2724,234,0,18.21271
-0.01033,"Bsk","medium",0.25839,240.64,0,8.76018
0.03763,"Bsk","medium",0.25465,242.71,0,7.91219
0.10633,"Bsk","medium",0.25337,244.53,0,7.91219
0.09317,"Bsk","medium",0.24891,247.6,0,7.91219
0.10921,"Bsk","medium",0.24303,251.83,0,7.91219
0.04379,"Bsk","medium",0.23274,260.06,0,7.91219
0.06365,"Bsk","medium",0.22398,268.15,0,7.91219
0.04293,"Bsk","medium",0.21045,283.9,0,7.91219
0.03125,"Bsk","medium",0.20612,291.91,0,7.91219
0.05627,"Bsk","medium",0.25764,278.41,0,7.91219
0.06799,"Bsk","medium",0.26516,284.32,0,7.91219
0.08001,"Bsk","medium",0.25579,304.14,0,7.91219
0.06863,"Bsk","medium",0.2818,305.22,0.43,7.91219
0.09639,"Bsk","medium",0.32027,303.18,0,6.95141
0.07577,"Bsk","medium",0.33653,310.63,0,3.34086
0.09748,"Bsk","medium",0.35387,320.47,0,3.22292
0.03379,"Bsk","medium",0.38683,324.22,0,3.22292
0.08749,"Bsk","medium",0.40067,336.53,0,3.22292
0.08721,"Bsk","medium",0.44254,337.62,0,3.22292
0.07009,"Bsk","medium",0.46812,342.8,0,3.22292
0.07028,"Bsk","medium",0.5108,345.9,0,3.22292
0.06819,"Bsk","medium",0.53844,351.77,0,3.43706
0.09001,"Bsk","medium",0.56907,356.43,0,5.08172
0.07255,"Bsk","very low",0.59345,362.46,0,5.24637
0.17183,"Bsk","very low",0.639,362.59,0,5.24637
0.11317,"Bsk","very low",0.66708,365.14,0,5.24637
0.11064,"Bsk","very low",0.68725,371.04,0.06,5.24637
0.08409,"Bsk","very low",0.69261,383.15,1.37,5.24637
0.13677,"Bsk","very low",0.70321,390.05,0.01,5.24637
0.15801,"Bsk","very low",0.71813,394.72,0.1,5.24637
0.15659,"Bsk","very low",0.74062,394.76,1.92,7.30965
0.16035,"Bsk","very high",0.74599,400.9,2.35,12.24993
0.16153,"Bsk","very high",0.74506,410.99,2.68,12.03988
0.14471,"Bsk","very high",0.73043,424.58,2.68,11.88247
0.12921,"Bsk","very high",0.72399,433.42,2.35,11.79024
0.16809,"Bsk","very high",0.71449,442.02,2.68,11.79024
0.184,"Bsk","very high",0.69834,454.83,1.38,12.06728
0.21375,"Bsk","very high",0.72084,449.95,0,18.70687
0.20507,"Bsk","very high",0.72867,450.93,0,21.01487
0.20841,"Bsk","very high",0.71665,457.96,32.12,21.0141
0.18664,"Bsk","very high",0.6955,473.67,0,22.37733
0.19294,"Bsk","very high",0.68425,477.83,4.35,52.35944
0.14911,"Bsk","very high",0.69629,476.43,0.05,69.04508
0.15049,"Bsk","very high",0.69932,477.34,0,69.2323
0.18015,"Bsk","very high",0.70077,476.35,11.41,69.2323
0.16599,"Bsk","very high",0.7065,474.39,7.07,69.69268
0.1292,"Bsk","very high",0.71584,468.11,0,71.11989
0.23681,"Dwb","very high",0.55293,516.62,1.62,47.99925
0.25561,"Dwb","very high",0.55899,508.46,1.05,49.96908
0.20467,"Dwb","very high",0.56417,501.79,2.14,59.45302
0.07733,"Bwk","very low",0.06327,243.09,0,2.52065
0.05163,"Bwk","very low",0.08173,230.75,0,2.52065
0.03892,"Bwk","very low",0.09443,220.32,0,2.52065
0.02961,"Bwk","very low",0.11315,207.7,0,2.52065
0.05629,"Bwk","very low",0.12723,197.77,0,2.52065
0.05005,"Bwk","very low",0.13815,188.94,0,2.52065
0.02044,"Bwk","very low",0.15393,178.77,0,2.52065
0.00673,"Bwk","very low",0.16513,170.67,0,2.52065
-0.00645,"Bwk","very low",0.1785,162.58,0,2.52065
-0.00935,"Bwk","very low",0.18952,155.92,0,2.52065
0.03449,"Bwk","very low",0.20184,149.91,0,2.52065
0.21004,"Bwk","very low",0.21165,145.28,0,2.52065
-0.01249,"Bwk","low",0.41851,134.02,0,0.28286
-0.01733,"Bwk","low",0.40946,140.92,0,0.15809
-0.01429,"Bwk","low",0.41195,141.79,0,0
-0.01245,"Bwk","low",0.41353,144.69,0,0
0.00308,"Bwk","low",0.41376,147.74,0,0
-0.00265,"Bwk","low",0.41602,149.97,0,0
-0.0022,"Bwk","low",0.42696,148.91,0,0.13652
-0.0126,"Bwk","low",0.43022,151.19,0,0.25381
-0.01576,"Bwk","low",0.43941,150.66,0,0.33998
-0.00149,"Bwk","low",0.45183,148.76,0,0.68066
-0.01385,"Bwk","low",0.4647,147.62,0,0.0264
-0.01476,"Bwk","low",0.46905,149.81,0,0
0.00315,"Bwk","low",0.47843,149.7,0,0
0.01088,"Bwk","low",0.49604,146.21,0,0.23377
0.00341,"Bwk","low",0.50923,145.24,0,1.58841
0.00768,"Bwk","low",0.51878,144.83,0,1.85112
0.01323,"Bwk","low",0.53194,143.45,0,1.85112
0.00851,"Bwk","low",0.54291,143.05,0,1.85112
-0.00237,"Bwk","low",0.55227,143.4,0,1.85112
0.0072,"Bwk","low",0.56127,143.27,0,1.85112
-0.01363,"Bwk","low",0.56999,143.63,0,1.85112
-0.01025,"Bwk","low",0.58406,141.58,0,1.85112
-0.00271,"Bwk","low",0.57966,146.29,0,1.85112
-0.00279,"Bwk","low",0.56831,151.87,0,1.85112
-0.0082,"Bwk","low",0.55273,161.51,0,1.85112
-0.00716,"Bwk","low",0.54076,169.05,0,1.85112
0.00428,"Bwk","low",0.56144,160.72,0,1.85112
0.00711,"Bwk","low",0.55649,165,0,1.85112
0.02288,"Bwk","low",0.54107,172.64,0,1.85112
0.0136,"Bwk","low",0.51771,182.91,0,1.85112
0.008,"Bwk","low",0.5018,191.35,0,2.75016
0.00719,"Bwk","low",0.47069,203.24,0,8.81915
0.00801,"Bwk","low",0.42954,231.03,0,9.39835
0.00952,"Bwk","low",0.4065,235.77,0,9.39835
0.01824,"Bwk","low",0.41836,224.33,1.59,9.39835
0.02097,"Bwk","low",0.43787,216.43,0,9.39835
-0.00571,"Bwk","low",0.42911,221,0,29.86096
0.03279,"Bwk","very low",0.46513,175.78,12.94,21.28335
0.00872,"Bwk","very low",0.43378,186.85,37.12,21.28335
0.03651,"Bwk","very low",0.40795,197.67,7.94,21.28335
-0.00177,"Bwk","medium",0.38738,204.13,20.56,21.28773
9e-05,"Bwk","medium",0.3688,210.11,0.68,23.45923
0.00301,"Bwk","medium",0.3523,215.13,0,26.38202
0.01432,"Bwk","medium",0.33728,219.2,0,26.56778
0.00971,"Bwk","medium",0.3294,220.17,0,26.56778
0.11417,"Bwk","medium",0.32856,217.91,0,26.56778
-0.01385,"Bsk","medium",0.31692,221.2,0,26.56778
-0.00109,"Bsk","medium",0.29367,230.45,0,20.93622
0.01025,"Bsk","medium",0.2799,234.77,0,8.62511
0.06013,"Bsk","medium",0.2645,241.36,0,7.91219
0.07516,"Bsk","medium",0.26266,243.9,0,7.91219
0.07645,"Bsk","medium",0.25115,249.06,0,7.91219
0.04893,"Bsk","medium",0.25953,247.78,0,7.91219
0.05213,"Bsk","medium",0.25232,252.24,0,7.91219
0.04893,"Bsk","medium",0.2467,259.53,0,7.91219
0.08771,"Bsk","medium",0.24647,263.93,0,7.91219
0.08285,"Bsk","medium",0.23798,276.43,0,7.91219
0.03664,"Bsk","medium",0.21907,289.74,0,7.91219
0.11052,"Bsk","medium",0.25633,280.2,0,7.91219
0.07585,"Bsk","medium",0.27282,282.83,0,7.91219
0.05321,"Bsk","medium",0.25742,304.01,0,7.91219
0.06697,"Bsk","medium",0.2897,300.64,0.53,7.645
0.07449,"Bsk","medium",0.31629,303.28,0,3.85911
0.10477,"Bsk","medium",0.33072,311.24,0,3.22292
0.10451,"Bsk","medium",0.35656,317.03,0,3.22292
0.08332,"Bsk","medium",0.39147,319.09,0,3.22292
0.09015,"Bsk","medium",0.39953,333.49,0,3.22292
0.08348,"Bsk","medium",0.41968,342.13,0,3.22292
0.09759,"Bsk","medium",0.44626,345.64,0,3.22292
0.06969,"Bsk","medium",0.49488,345.22,0,3.22292
0.1148,"Bsk","medium",0.52569,348.89,0,3.22292
0.13171,"Bsk","medium",0.55832,352.49,0,3.51698
0.1562,"Bsk","very low",0.57855,359.49,0,5.14058
0.20493,"Bsk","very low",0.60906,362.38,0,5.24637
0.11081,"Bsk","very low",0.64216,363.96,0.11,5.24637
0.09304,"Bsk","very low",0.66737,367.94,0.32,5.24637
0.13372,"Bsk","very low",0.67334,379.07,2.16,5.26031
0.22236,"Bsk","very high",0.68324,386.84,0.68,9.32885
0.19844,"Bsk","very low",0.71067,386.31,0.41,5.45285
0.13101,"Bsk","very low",0.73012,389.25,1.79,3.67246
0.16535,"Bsk","very high",0.73493,395.65,1.96,8.43965
0.18897,"Bsk","very high",0.73452,405.06,2.24,11.79024
0.211,"Bsk","very high",0.72999,413.78,2.24,11.79024
0.19135,"Bsk","very high",0.7121,430.34,1.96,11.79024
0.21723,"Bsk","very high",0.69564,441.08,2.23,11.79024
0.21215,"Bsk","very high",0.67822,454.05,1.31,11.79024
0.17605,"Bsk","very high",0.68215,458.85,0,14.56057
0.16983,"Bsk","very high",0.68507,460.56,27.68,21.55382
0.16033,"Bsk","very high",0.69624,460.47,0,21.5632
0.17153,"Bsk","very high",0.69193,465.97,0,28.47729
0.18627,"Bsk","very high",0.68877,470.69,0,69.2323
0.15536,"Bsk","very high",0.68533,475.36,0,69.2323
0.14868,"Bsk","very high",0.67781,479.95,9.89,69.2323
0.16733,"Bsk","very high",0.67834,480.86,5.57,69.2323
0.17699,"Bsk","very high",0.69463,472.01,12.02,69.2323
0.18892,"Dwb","very high",0.66407,481.54,2.24,70.05629
0.25247,"Dwb","very high",0.57582,504.11,0,47.98622
0.26003,"Dwb","very high",0.57733,501.58,0.04,47.98622
0.27238,"Dwb","very high",0.56263,504.47,1.96,47.08164
0.08833,"Bsk","very low",-0.12507,327.18,0.01,101.70804
0.0594,"Bwk","very low",0.06686,232.2,0,3.65291
0.06487,"Bwk","very low",0.07333,226.71,0,2.52065
0.03899,"Bwk","very low",0.08829,216.29,0,2.52065
0.03552,"Bwk","very low",0.10318,205.07,0,2.52065
0.04945,"Bwk","very low",0.12295,191,0,2.52065
0.04456,"Bwk","very low",0.13266,182.23,0,2.52065
0.02209,"Bwk","very low",0.14177,173.78,0,2.52065
0.0016,"Bwk","very low",0.14895,167.7,0,2.52065
0.00207,"Bwk","very low",0.15778,161.41,0,2.52065
-0.00283,"Bwk","very low",0.16526,156.22,0,2.52065
0.00292,"Bwk","very low",0.17465,150.67,0,2.52065
0.04095,"Bwk","very low",0.18234,146.87,0,2.52065
0.07576,"Bwk","very low",0.188,144.97,0,2.51834
-0.00676,"Bwk","very low",0.24761,154.05,0.11,2.23497
-0.01058,"Bwk","low",0.40578,134.95,0,0.25359
-0.01747,"Bwk","low",0.40049,139.95,0,0.07777
-0.01559,"Bwk","low",0.40538,140.52,0,0
-0.01404,"Bwk","low",0.40933,142.46,0,0
-0.00235,"Bwk","low",0.41198,144.64,0,0
-0.00499,"Bwk","low",0.41459,147.01,0,0
0.00677,"Bwk","low",0.42767,145.38,0,0.1748
-0.01625,"Bwk","low",0.43214,146.16,0,0.25381
-0.01671,"Bwk","low",0.43754,148.49,0,0.25381
-0.00917,"Bwk","low",0.44946,146.32,0,0.32921
-0.01157,"Bwk","low",0.46264,145.21,0,0.88091
-0.00556,"Bwk","low",0.46953,145.54,0,0.96399
0.02312,"Bwk","low",0.48391,145.3,0,1.18112
0.03697,"Bwk","low",0.49844,142.93,0,1.82173
0.00556,"Bwk","low",0.51325,141.57,0,1.85112
0.01176,"Bwk","low",0.52492,139.94,0,1.85112
0.0068,"Bwk","low",0.53826,139.01,0,1.85112
-0.00893,"Bwk","low",0.54794,138.95,0,1.85112
-0.00211,"Bwk","low",0.55636,139.78,0,1.85112
-0.00028,"Bwk","low",0.56424,140.1,0,1.85112
-0.01583,"Bwk","low",0.5731,140.47,0,1.85112
-0.01308,"Bwk","low",0.59027,137.57,0,1.85112
-0.00423,"Bwk","low",0.59271,140.11,0,1.85112
-0.00848,"Bwk","low",0.58445,145.37,0,1.85112
-0.01091,"Bwk","low",0.56758,155.36,0,1.85112
-0.01937,"Bwk","low",0.5521,163.83,0,1.85112
0.08223,"Bwk","low",0.57536,154.73,0,1.85112
0.04371,"Bwk","low",0.57968,154.92,0,1.85112
0.01239,"Bwk","low",0.56689,161.32,0,1.85112
0.01517,"Bwk","low",0.54081,171.89,0,1.85112
0.02052,"Bwk","low",0.52412,180.67,0,1.85112
0.02712,"Bwk","low",0.50355,188.44,0,4.66758
0.02528,"Bwk","low",0.47023,204.79,0,9.39835
0.02896,"Bwk","low",0.43804,219.87,0,9.39835
0.02657,"Bwk","low",0.42725,230.81,0,9.39835
0.01631,"Bwk","low",0.41171,236.08,0,9.39835
-0.00876,"Bwk","low",0.41257,235.77,1.24,13.0302
0.00618,"Bwk","low",0.44298,213.39,0,9.71482
-0.00221,"Bwk","low",0.42719,223.88,0,9.92654
-0.00218,"Bwk","low",0.39289,233.07,0,24.1333
-0.01482,"Bwk","low",0.36658,246.22,0,39.39875
0.06573,"Bwk","very low",0.48257,171.37,172.47,109.22066
0.01851,"Bwk","very low",0.45037,181.02,67.89,186.24867
0.01203,"Bwk","very low",0.41434,197.11,73.71,180.88898
-0.01128,"Bwk","medium",0.38904,206.88,0,25.59616
-0.00996,"Bwk","medium",0.36916,214.35,2.22,26.56778
-0.00316,"Bwk","medium",0.35613,218.02,0,26.56778
0.03415,"Bwk","medium",0.33803,223.96,0,26.56778
0.02149,"Bwk","medium",0.3305,223.93,0,26.56778
0.02616,"Bwk","medium",0.33052,221.84,0,26.36049
0.05043,"Bsk","medium",0.32585,222.32,0,14.02881
0.03168,"Bsk","medium",0.31604,224.4,0,2.91605
0.06516,"Bsk","medium",0.30374,229.56,0,6.03366
0.08728,"Bsk","medium",0.28918,234.93,0,7.91219
0.0872,"Bsk","medium",0.27256,244.32,0,7.91219
0.08541,"Bsk","medium",0.2596,250.77,0,7.91219
0.05951,"Bsk","medium",0.2621,251.85,0,7.91219
0.02217,"Bsk","medium",0.26406,251.99,0,7.91219
0.01223,"Bsk","medium",0.26229,256.01,0,7.91219
0.06493,"Bsk","medium",0.26525,258.64,0,7.91219
0.07667,"Bsk","medium",0.25552,270.5,0,7.91219
0.03095,"Bsk","medium",0.23973,284.4,0,7.91219
0.14203,"Bsk","medium",0.26627,277.9,0,7.91219
0.09191,"Bsk","medium",0.27433,285.52,0,7.91219
0.06936,"Bsk","medium",0.2636,301.85,0,7.88825
0.07829,"Bsk","medium",0.30097,296.61,2.06,4.57278
0.10751,"Bsk","medium",0.32488,298.15,0,3.22292
0.12965,"Bsk","medium",0.3347,307.35,0,3.22292
0.10931,"Bsk","medium",0.35098,315.19,0.67,3.22292
0.13231,"Bsk","medium",0.38885,315.8,0,3.22292
0.10649,"Bsk","medium",0.39956,325.63,0,3.22292
0.12153,"Bsk","medium",0.41515,337.17,0,3.22292
0.08593,"Bsk","medium",0.43924,341.85,0,3.22292
0.09713,"Bsk","medium",0.48032,343.05,0,3.22292
0.13953,"Bsk","medium",0.50822,347.37,0,3.22292
0.10877,"Bsk","medium",0.5352,351.8,0,3.22292
0.14269,"Bsk","medium",0.55817,356.32,0,3.78277
0.13828,"Bsk","very low",0.59035,359.4,0.12,5.24637
0.13399,"Bsk","very low",0.61258,366.37,1.68,5.24637
0.1426,"Bsk","very low",0.63848,369.1,2.12,6.37212
0.10779,"Bsk","very low",0.65202,376.17,2.23,7.39512
0.13303,"Bsk","very high",0.66085,384.05,1.87,11.79024
0.15027,"Bsk","very low",0.68555,385.34,2.21,7.97432
0.12949,"Bsk","very low",0.6992,389.34,2.23,6.53187
0.20563,"Bsk","very high",0.70536,396.46,1.95,11.04783
0.09824,"Bsk","very high",0.71331,402.6,0.63,10.15271
0.16587,"Bsk","very high",0.71383,409.58,0.75,12.59242
0.16499,"Bsk","very high",0.7008,423.44,0.84,12.01259
0.18748,"Bsk","very high",0.68912,433.41,1.33,11.79024
0.169,"Bsk","very high",0.67414,445.42,0.76,11.79024
0.19619,"Bsk","very high",0.67788,450.16,0,14.31841
0.18223,"Bsk","very high",0.68744,449.98,0,21.5632
0.19475,"Bsk","very high",0.69672,450.52,0,21.5632
0.20021,"Bsk","very high",0.70003,453.11,0,28.5477
0.19443,"Bsk","very high",0.69863,456.28,0,69.2323
0.16863,"Bsk","very high",0.69503,461.94,0,69.2323
0.16927,"Bsk","very high",0.68341,467.11,2.31,69.2323
0.17636,"Bsk","very high",0.68466,467.11,0,69.2323
0.12333,"Bsk","very high",0.69812,466.23,0,81.99985
0.20819,"Dwb","very high",0.64917,486.89,2.46,71.83748
0.14912,"Dwb","very high",0.65749,482.61,5.73,71.7204
0.2747,"Dwb","very high",0.59465,504.16,1.46,59.14466
0.26782,"Dwb","very high",0.57746,509.92,2.14,47.98759
0.17377,"Dwb","very high",0.58275,501.79,0,47.98622
0.19976,"Dwb","very high",0.55819,508.75,0,47.98622
0.23525,"Dwb","very high",0.54519,510.82,1.6,49.93091
0.09106,"Bsk","very low",-0.09883,302.66,0.02,19.48143
0.12036,"Bsk","very low",-0.02809,268.69,0.04,0.17793
0.07508,"Bwk","very low",0.01428,247.51,0.04,0.17793
0.0504,"Bwk","very low",0.0448,228.68,0.03,3.20448
0.04968,"Bwk","very low",0.07942,205.99,0,2.49466
0.03635,"Bwk","very low",0.08835,199.68,0,2.52065
0.03583,"Bwk","very low",0.10418,187.99,0,2.52065
0.04036,"Bwk","very low",0.11592,178.64,0,2.52065
0.03909,"Bwk","very low",0.12485,170.43,0,2.52065
0.03833,"Bwk","very low",0.1316,164.56,0,2.52065
-0.00164,"Bwk","very low",0.13789,159.3,0,2.52065
0.01113,"Bwk","very low",0.14276,154.75,0,2.52065
0.00937,"Bwk","very low",0.14856,150.29,0,2.52065
0.00064,"Bwk","very low",0.15209,147.88,0,2.52065
-0.01045,"Bwk","very low",0.1498,148.38,0,2.5137
-0.00185,"Bwk","very low",0.26138,133.97,0,0.67498
-0.0149,"Bwk","very low",0.24703,143.57,0,0.53532
-0.00219,"Bwk","very low",0.23407,154.49,0,0.33238
-0.00899,"Bwk","very low",0.24368,152.62,0,0.32781
-0.01156,"Bwk","very low",0.26256,144.99,0.49,0.90322
-0.00292,"Bwk","low",0.3809,138.16,0,0.39479
-0.01524,"Bwk","low",0.3901,137.22,0,0.21415
-0.01377,"Bwk","low",0.3945,138.62,0,0
-0.01583,"Bwk","low",0.39953,139.25,0,0
-0.01161,"Bwk","low",0.40488,141.02,0,0
0.01056,"Bwk","low",0.406,143.8,0,0
-0.00125,"Bwk","low",0.4107,145.21,0,0
0.01599,"Bwk","low",0.42018,145.4,0,0.13454
0.03287,"Bwk","low",0.43625,140.53,0,0.25381
-0.00891,"Bwk","low",0.43685,144.81,0,0.25381
-0.01532,"Bwk","low",0.44643,144.36,0,0.24844
-0.00796,"Bwk","low",0.46284,142.7,0,0.26586
-0.00187,"Bwk","low",0.48338,137.18,0,1.17138
0.03317,"Bwk","low",0.48883,139.96,0,1.83898
0.0384,"Bwk","low",0.49744,140.75,0,1.85112
0.00668,"Bwk","low",0.51437,138.83,0,1.85112
0.00209,"Bwk","low",0.52875,136.66,0,1.85112
0.00275,"Bwk","low",0.54121,136.11,0,1.85112
-0.00768,"Bwk","low",0.55018,136.55,0,1.85112
-0.01349,"Bwk","low",0.56003,137.01,0,1.85112
-0.01167,"Bwk","low",0.56937,137.15,0,1.85112
-0.00943,"Bwk","low",0.57928,137.22,0,1.85112
-0.01729,"Bwk","low",0.59391,135.1,0,1.85112
-0.01467,"Bwk","low",0.60149,135.88,0,1.85112
-0.01611,"Bwk","low",0.5925,141.5,0,1.85112
-0.00536,"Bwk","low",0.58115,149.16,0,1.85112
-0.01428,"Bwk","low",0.56797,155.83,0,1.85112
0.03777,"Bwk","low",0.58427,150.23,0,1.85112
0.15188,"Bwk","low",0.59878,147.27,0,1.85112
0.01003,"Bwk","low",0.58672,153.41,0,1.85112
0.00264,"Bwk","low",0.56895,161.82,0,1.85112
0.00933,"Bwk","low",0.5551,170.03,0,1.85112
0.05393,"Bwk","low",0.54456,175.92,0,1.86063
0.01957,"Bwk","low",0.5375,181.03,0,5.75529
0.01879,"Bwk","low",0.50345,196.25,0,9.39835
0.02385,"Bwk","low",0.46777,213.55,0,9.39835
0.01216,"Bwk","low",0.44295,218.59,0,9.39835
0.02828,"Bwk","low",0.43087,224.86,0,9.39835
0.03336,"Bwk","low",0.47066,205.55,0,9.39835
0.01348,"Bwk","low",0.44544,212.51,0,9.57567
0.00612,"Bwk","low",0.43666,213.25,0,23.57289
-0.00349,"Bwk","low",0.41666,221.93,0,23.82856
-0.0171,"Bwk","low",0.41061,225.12,0,33.34305
0.04175,"Bwk","very low",0.4925,172.13,23.76,199.62432
0.04313,"Bwk","very low",0.46729,181.65,36.2,363.67524
0.00748,"Bwk","very low",0.44872,188.83,139.57,505.48616
0.01373,"Bwk","medium",0.42092,199.9,412.12,25.28073
0.00797,"Bwk","medium",0.37892,216.92,0,26.56778
-0.02601,"Bwk","medium",0.36045,221.34,0,26.56778
0.01223,"Bsk","medium",0.34365,227.74,0,26.56778
0.01255,"Bsk","medium",0.33482,227.42,0,21.49582
0.02625,"Bsk","medium",0.33407,226.83,0,8.29236
0.07677,"Bsk","medium",0.33147,226.4,0,2.63353
0.07017,"Bsk","medium",0.3261,227.03,0,2.63353
0.06393,"Bsk","medium",0.31783,228.82,0,5.28835
0.06464,"Bsk","medium",0.30446,233.94,0,7.91219
0.04872,"Bsk","medium",0.29236,240.39,0,7.91219
0.06771,"Bsk","medium",0.28462,244.4,0,7.91219
0.14061,"Bsk","medium",0.28443,247.39,0,7.91219
0.03652,"Bsk","medium",0.28232,249.36,0,7.91219
0.06033,"Bsk","medium",0.28347,252.4,0.06,7.91219
0.05369,"Bsk","medium",0.28608,255.04,0,7.91219
0.06481,"Bsk","medium",0.27636,266.04,0,7.91219
0.03725,"Bsk","medium",0.25772,280.57,0,7.91219
0.06503,"Bsk","medium",0.27805,277.31,0,7.91219
0.0714,"Bsk","medium",0.27529,285.87,0,7.91219
0.06479,"Bsk","medium",0.26681,301.06,0,6.25009
0.08757,"Bsk","medium",0.30762,293.26,8.15,3.22292
0.07977,"Bsk","medium",0.33247,294.19,0,3.22292
0.09753,"Bsk","medium",0.33344,306.39,0.67,3.22292
0.06695,"Bsk","medium",0.35486,310.74,0,3.22292
0.07791,"Bsk","medium",0.39046,311.51,0,3.13339
0.09691,"Bsk","medium",0.40881,317.13,0,3.22292
0.12407,"Bsk","medium",0.42026,328.84,0,3.22292
0.13267,"Bsk","medium",0.43286,336.06,0,3.22292
0.17704,"Bsk","medium",0.47144,336.15,0,3.22292
0.13451,"Bsk","medium",0.50017,341.03,0,3.22292
0.09164,"Bsk","medium",0.52839,344.93,0,3.22292
0.15264,"Bsk","very low",0.54706,351.7,0,9.03261
0.14289,"Bsk","very low",0.56551,358.1,0,10.72762
0.10413,"Bsk","very low",0.58865,364.62,1.31,10.98983
0.17563,"Bsk","very high",0.60787,368.98,2.68,11.84349
0.09492,"Bsk","very high",0.62849,374.88,2.68,11.79024
0.13277,"Bsk","very high",0.63943,382.23,2.34,11.79024
0.15615,"Bsk","very high",0.65883,383.81,2.68,11.79024
0.11688,"Bsk","very high",0.69094,384.4,2.68,11.79024
0.25155,"Bsk","very high",0.68612,394.22,2.23,11.79024
0.14903,"Bsk","very high",0.69922,398.64,0.16,11.13523
0.14221,"Bsk","very high",0.70175,404.78,0,19.55369
0.15913,"Bsk","very high",0.69658,415.57,0,20.97315
0.16487,"Bsk","very high",0.68773,424.19,0,18.92823
0.15901,"Bsk","very high",0.67297,436.67,0,17.27888
0.17921,"Bsk","very high",0.67613,442.92,0,18.30283
0.22452,"Bsk","very high",0.68484,442.54,0,21.5632
0.22417,"Bsk","very high",0.67728,452.09,0,21.5632
0.19691,"Bsk","very high",0.68808,452.69,0,36.27655
0.19544,"Bsk","very high",0.69141,453.79,0,69.2323
0.16276,"Bsk","very high",0.70083,453.23,15.57,69.2323
0.15307,"Bsk","very high",0.69574,457.95,84.59,69.2323
0.14399,"Bsk","very high",0.69289,461.85,0,69.2323
0.15706,"Dwb","very high",0.64437,487.65,0,87.65684
0.15924,"Dwb","very high",0.64209,486.85,0,71.72041
0.20664,"Dwb","very high",0.64701,483.71,13.11,71.72041
0.14776,"Dwb","very high",0.64254,482.29,74.35,63.19314
0.17147,"Dwb","very high",0.60198,497.59,76.74,49.18809
0.22139,"Dwb","very high",0.57859,506.8,0.11,47.98622
0.24869,"Dwb","very high",0.5741,506.86,0,47.98622
0.21799,"Dwb","very high",0.55217,509.74,0,50.4871
0.20049,"Dwb","very high",0.55186,505.61,0,56.34185
0.27599,"Dwb","very high",0.57344,496.46,3.95,56.78536
0.22415,"Bsk","very high",0.60061,458.06,0,71.65537
0.18119,"Bsk","very high",0.61142,451.31,11.62,111.85613
0.22333,"Dwa","very high",0.61823,443.51,0.46,116.93692
0.16729,"Dwa","very high",0.60345,442.85,2.56,71.80254
0.19156,"Dwa","very high",0.55922,457.05,0.01,34.87593
0.12309,"Bsk","very low",-0.34008,397.2,0.02,0.32936
0.10704,"Bsk","very low",-0.06934,272.08,0.03,0.17793
0.0896,"Bwk","very low",-0.06523,264.41,0.03,0.17793
0.04821,"Bwk","very low",0.00605,238.18,0.03,0.17793
0.06476,"Bwk","very low",0.028,223.16,0.03,0.17793
0.05092,"Bwk","very low",0.05494,209.57,0.01,0.17793
0.03868,"Bwk","very low",0.07328,197.08,0,2.0793
0.01453,"Bwk","very low",0.08667,188.83,0,2.52065
